lh_pFus,lh_mFus,rh_pFus,rh_mFus
2.89048485920347,2.8666521855763025,2.6252737467487655,2.782580846395248
3.358693454379127,2.920650475365775,2.5697415362704885,2.9263722282095053
3.411623327505021,3.3228862840075823,2.810838790403472,3.1874395637977413
2.659465185801188,2.607703111939511,2.508032101851243,2.934637450157328
2.980309431515043,2.895791632788522,2.687123951364736,3.1930563918181827
3.038485364480452,3.0383032067377767,3.038953009105864,2.984566540331454
2.908569809936342,2.7063392053047814,2.902442773183187,2.6139286145931337
2.6158890776012256,2.8616198560465937,2.534600265054818,3.0997123901660624
2.926958727485993,2.8585502392536886,2.8063013307827034,3.120501303457999
2.947287230264573,3.050269912790369,2.922997549960488,3.142453391596956
,2.866121382326693,,3.3286202211637756
3.2507671866796715,2.8109697928795447,2.7121277759815086,3.0696616677914634
2.709451913833618,3.258530663772368,3.0730939286095755,2.905095796024098
2.419568635449551,3.2215648957018583,2.9484462296521223,3.4065726168015424
3.330734850346357,3.375651950984038,2.856775523201237,3.187931038237907
2.5259258141884438,3.137406567523354,2.9452447295188904,3.2152686921676787
2.909993984760382,3.0562164235759424,2.4761422491735883,2.978036427901963
2.704133018469199,3.440894514322281,3.249157204184421,3.1329917907714844
,2.824969583369316,2.565067768096924,2.847193538239508
2.6360854822046615,3.1214347729316123,2.489643813932643,3.144455518251584
2.985951723875823,,3.0751073569059373,3.2818450133005777
2.7820817075791906,2.7780343612035114,2.808640780656234,2.6339382307870047
2.7572616663846103,3.2101162511910966,2.980866491794586,3.009136853679534
2.2479188782828197,3.3323704174586704,2.869160608811812,3.240421386865469
2.659529994199942,2.824787101230106,2.7421697274498316,3.0063274602095285
2.9822124517880955,2.992498025027188,2.716640577258834,3.0295726962205842
2.3763709664344788,2.9303866784964034,2.6588467163044016,3.1090090994564994
2.811228080896231,3.847936688047467,2.90993221448018,2.7894792556762695
2.4484235668182373,2.9563450964191293,2.7599396893852637,3.091141592781499
2.81453448750756,2.870444355892534,2.731500889720588,2.9925447189145618
3.1588192231514873,3.486849397420883,2.9450623115510433,2.8374279598137
2.4230470544887037,2.74550724029541,2.731637208626188,2.480945842133628
2.8583967167398203,2.7725803454717,2.9176032770247686,2.962754284540812
2.70528428307895,2.583041622871306,2.6236958564856114,2.673704619880195
3.010107295853751,2.732185184955597,2.5044053678329172,2.722799628973007
2.2488246457651258,2.7028512060642242,2.7685534645009926,2.9190833806991576
2.7979291650381954,3.1711281228948525,2.471417452738835,2.838352056259805
2.8382457240683134,2.8154686282320722,2.7636980420535373,2.9768795464553084
2.693964695930481,3.1050822948798156,2.807331962585449,3.187174066519126
2.66240464647611,2.924882892869477,2.8301352698628497,2.902068745600034
2.749626576900482,3.1423028288660824,2.836986623428486,3.195292918912826
2.9917599527459395,3.062902667812098,2.9339515429276686,3.4477695511505666
3.0480320313397575,3.06125448678286,,3.0627856689786155
2.518826222419739,2.7508090436458588,2.9759325403155703,3.479166768631845
3.364788547475287,2.944180266801701,2.5410752814749014,2.9521695560132954
2.577961874008179,3.1218912138867734,2.3594179352124534,3.035092660358974
2.722872599749498,2.904339469803704,2.474648628013813,2.713738295581791
2.6777771900260383,3.284112131956852,2.9802880613576797,3.2066351677242078
2.7428391456604,3.197520476121169,3.0802983093261718,3.350366193597967
2.8432936668395996,3.0630528657667098,2.7542050370463618,2.8266999029344126
2.957701982151378,3.316253693072827,2.447457194328308,3.0516997973124185
2.566060047883254,3.026342197468406,2.484886940644712,2.967725992202759
2.6684900323549905,2.841647460812428,2.8364233493804933,2.9152558864431177
,3.0245311292442114,,3.197878785431385
3.0915754429705733,3.6373055286896534,2.7254561156761357,3.232496153923773
2.824020047982534,3.1263232411760273,2.8876622915267944,3.3752418106252495
2.9354944337498057,2.7140654108741065,3.0756763085075045,3.2399165431658425
2.9481346986510535,3.336953199271,2.737010855423777,2.9671147664388022
2.6265549182891847,2.9139393659738393,3.2662604144125273,
2.7663917016174833,2.7833055535407913,2.9324502558321566,3.068948749985014
3.0424462864475865,3.2012059330940246,3.012838019265069,2.9888455495238304
2.6111864979778017,3.567593717575073,3.1078690577156936,3.3702618240291238
2.8467712913240706,3.3839001655578613,2.824074470079862,3.018495154830645
2.4565114499557588,3.001348652701447,2.913083249872381,3.303478762958989
3.040645304848166,2.9568817692418254,2.542201701077548,2.6135625311090975
2.9135837858798457,3.353950868334089,3.10942359857781,3.1662312944730124
2.9502350269479956,2.794774573946756,2.1949215662188646,2.7695740127563475
2.7544635326965996,3.208666890859604,2.7960581389757304,3.201045720264165
2.793328046798706,3.146751134894615,2.6680228807488264,2.93607835336165
