,sub,hemi,label_name,network_name,dice_coeff
0,180937,lh,SLOS2,VisualB,0
0,180937,lh,SLOS2,VisualC,0
0,268749,lh,SLOS2,Auditory,0
0,268749,lh,SLOS2,ControlA,0
0,268749,lh,SLOS2,ControlB,0
0,268749,lh,SLOS2,ControlC,0
0,268749,lh,SLOS2,DefaultA,0.9645390070921985
0,268749,lh,SLOS2,DefaultB,0
0,268749,lh,SLOS2,DefaultC,0.1282051282051282
0,268749,lh,SLOS2,DorsalAttentionA,0
0,268749,lh,SLOS2,DorsalAttentionB,0
0,268749,lh,SLOS2,SomatomotorA,0
0,268749,lh,SLOS2,SomatomotorB,0
0,268749,lh,SLOS2,TemporalParietal,0
0,268749,lh,SLOS2,VentralAttentionA,0
0,268749,lh,SLOS2,VentralAttentionB,0
0,268749,lh,SLOS2,VisualA,0
0,268749,lh,SLOS2,VisualB,0
0,268749,lh,SLOS2,VisualC,0
0,531536,lh,SLOS2,Auditory,0
0,531536,lh,SLOS2,ControlA,0
0,531536,lh,SLOS2,ControlB,0
0,531536,lh,SLOS2,ControlC,0
0,531536,lh,SLOS2,DefaultA,0
0,531536,lh,SLOS2,DefaultB,0
0,531536,lh,SLOS2,DefaultC,0.14545454545454545
0,531536,lh,SLOS2,DorsalAttentionA,0.9591836734693877
0,531536,lh,SLOS2,DorsalAttentionB,0
0,531536,lh,SLOS2,SomatomotorA,0
0,531536,lh,SLOS2,SomatomotorB,0
0,531536,lh,SLOS2,TemporalParietal,0
0,531536,lh,SLOS2,VentralAttentionA,0
0,531536,lh,SLOS2,VentralAttentionB,0
0,531536,lh,SLOS2,VisualA,0
0,531536,lh,SLOS2,VisualB,0
0,531536,lh,SLOS2,VisualC,0
0,176744,lh,SLOS2,Auditory,0
0,176744,lh,SLOS2,ControlA,0
0,176744,lh,SLOS2,ControlB,0
0,176744,lh,SLOS2,ControlC,0
0,176744,lh,SLOS2,DefaultA,0.9090909090909091
0,176744,lh,SLOS2,DefaultB,0
0,176744,lh,SLOS2,DefaultC,0.2857142857142857
0,176744,lh,SLOS2,DorsalAttentionA,0
0,176744,lh,SLOS2,DorsalAttentionB,0
0,176744,lh,SLOS2,SomatomotorA,0
0,176744,lh,SLOS2,SomatomotorB,0
0,176744,lh,SLOS2,TemporalParietal,0
0,176744,lh,SLOS2,VentralAttentionA,0
0,176744,lh,SLOS2,VentralAttentionB,0
0,176744,lh,SLOS2,VisualA,0
0,176744,lh,SLOS2,VisualB,0
0,176744,lh,SLOS2,VisualC,0
0,644044,lh,SLOS2,Auditory,0
0,644044,lh,SLOS2,ControlA,0
0,644044,lh,SLOS2,ControlB,0
0,644044,lh,SLOS2,ControlC,0
0,644044,lh,SLOS2,DefaultA,0.9879518072289156
0,644044,lh,SLOS2,DefaultB,0
0,644044,lh,SLOS2,DefaultC,0.046511627906976744
0,644044,lh,SLOS2,DorsalAttentionA,0
0,644044,lh,SLOS2,DorsalAttentionB,0
0,644044,lh,SLOS2,SomatomotorA,0
0,644044,lh,SLOS2,SomatomotorB,0
0,644044,lh,SLOS2,TemporalParietal,0
0,644044,lh,SLOS2,VentralAttentionA,0
0,644044,lh,SLOS2,VentralAttentionB,0
0,644044,lh,SLOS2,VisualA,0
0,644044,lh,SLOS2,VisualB,0
0,644044,lh,SLOS2,VisualC,0
0,867468,lh,SLOS2,Auditory,0
0,867468,lh,SLOS2,ControlA,0
0,867468,lh,SLOS2,ControlB,0.20689655172413793
0,867468,lh,SLOS2,ControlC,0
0,867468,lh,SLOS2,DefaultA,0.9387755102040817
0,867468,lh,SLOS2,DefaultB,0
0,867468,lh,SLOS2,DefaultC,0
0,867468,lh,SLOS2,DorsalAttentionA,0
0,867468,lh,SLOS2,DorsalAttentionB,0
0,867468,lh,SLOS2,SomatomotorA,0
0,867468,lh,SLOS2,SomatomotorB,0
0,867468,lh,SLOS2,TemporalParietal,0
0,867468,lh,SLOS2,VentralAttentionA,0
0,867468,lh,SLOS2,VentralAttentionB,0
0,867468,lh,SLOS2,VisualA,0
0,867468,lh,SLOS2,VisualB,0
0,867468,lh,SLOS2,VisualC,0
0,380036,lh,SLOS2,Auditory,0
0,380036,lh,SLOS2,ControlA,0
0,380036,lh,SLOS2,ControlB,0
0,380036,lh,SLOS2,ControlC,0
0,380036,lh,SLOS2,DefaultA,0.04081632653061224
0,380036,lh,SLOS2,DefaultB,0
0,380036,lh,SLOS2,DefaultC,0.9714285714285714
0,380036,lh,SLOS2,DorsalAttentionA,0.06711409395973154
0,380036,lh,SLOS2,DorsalAttentionB,0
0,380036,lh,SLOS2,SomatomotorA,0
0,380036,lh,SLOS2,SomatomotorB,0
0,380036,lh,SLOS2,TemporalParietal,0
0,380036,lh,SLOS2,VentralAttentionA,0
0,380036,lh,SLOS2,VentralAttentionB,0
0,380036,lh,SLOS2,VisualA,0
0,380036,lh,SLOS2,VisualB,0
0,380036,lh,SLOS2,VisualC,0
0,522434,lh,SLOS2,Auditory,0
0,522434,lh,SLOS2,ControlA,0
0,522434,lh,SLOS2,ControlB,0
0,522434,lh,SLOS2,ControlC,0
0,522434,lh,SLOS2,DefaultA,0.07017543859649122
0,522434,lh,SLOS2,DefaultB,0
0,522434,lh,SLOS2,DefaultC,0.8043478260869565
0,522434,lh,SLOS2,DorsalAttentionA,0
0,522434,lh,SLOS2,DorsalAttentionB,0
0,522434,lh,SLOS2,SomatomotorA,0
0,522434,lh,SLOS2,SomatomotorB,0
0,522434,lh,SLOS2,TemporalParietal,0
0,522434,lh,SLOS2,VentralAttentionA,0
0,522434,lh,SLOS2,VentralAttentionB,0.28125
0,522434,lh,SLOS2,VisualA,0.10344827586206896
0,522434,lh,SLOS2,VisualB,0.13559322033898305
0,522434,lh,SLOS2,VisualC,0
0,214019,lh,SLOS2,Auditory,0
0,214019,lh,SLOS2,ControlA,0
0,214019,lh,SLOS2,ControlB,0
0,214019,lh,SLOS2,ControlC,0
0,214019,lh,SLOS2,DefaultA,0.9541284403669725
0,214019,lh,SLOS2,DefaultB,0
0,214019,lh,SLOS2,DefaultC,0.16129032258064516
0,214019,lh,SLOS2,DorsalAttentionA,0
0,214019,lh,SLOS2,DorsalAttentionB,0
0,214019,lh,SLOS2,SomatomotorA,0
0,214019,lh,SLOS2,SomatomotorB,0
0,214019,lh,SLOS2,TemporalParietal,0
0,214019,lh,SLOS2,VentralAttentionA,0
0,214019,lh,SLOS2,VentralAttentionB,0
0,214019,lh,SLOS2,VisualA,0
0,214019,lh,SLOS2,VisualB,0
0,214019,lh,SLOS2,VisualC,0
0,144125,lh,SLOS2,Auditory,0
0,144125,lh,SLOS2,ControlA,0
0,144125,lh,SLOS2,ControlB,0
0,144125,lh,SLOS2,ControlC,0
0,144125,lh,SLOS2,DefaultA,0.9523809523809523
0,144125,lh,SLOS2,DefaultB,0
0,144125,lh,SLOS2,DefaultC,0.16666666666666666
0,144125,lh,SLOS2,DorsalAttentionA,0
0,144125,lh,SLOS2,DorsalAttentionB,0
0,144125,lh,SLOS2,SomatomotorA,0
0,144125,lh,SLOS2,SomatomotorB,0
0,144125,lh,SLOS2,TemporalParietal,0
0,144125,lh,SLOS2,VentralAttentionA,0
0,144125,lh,SLOS2,VentralAttentionB,0
0,144125,lh,SLOS2,VisualA,0
0,144125,lh,SLOS2,VisualB,0
0,144125,lh,SLOS2,VisualC,0
0,151829,lh,SLOS2,Auditory,0
0,151829,lh,SLOS2,ControlA,0.4857142857142857
0,151829,lh,SLOS2,ControlB,0.06097560975609756
0,151829,lh,SLOS2,ControlC,0
0,151829,lh,SLOS2,DefaultA,0.35658914728682173
0,151829,lh,SLOS2,DefaultB,0
0,151829,lh,SLOS2,DefaultC,0.3129973474801061
0,151829,lh,SLOS2,DorsalAttentionA,0.3939393939393939
0,151829,lh,SLOS2,DorsalAttentionB,0
0,151829,lh,SLOS2,SomatomotorA,0
0,151829,lh,SLOS2,SomatomotorB,0
0,151829,lh,SLOS2,TemporalParietal,0
0,151829,lh,SLOS2,VentralAttentionA,0
0,151829,lh,SLOS2,VentralAttentionB,0
0,151829,lh,SLOS2,VisualA,0
0,151829,lh,SLOS2,VisualB,0
0,151829,lh,SLOS2,VisualC,0
0,679770,lh,SLOS2,Auditory,0
0,679770,lh,SLOS2,ControlA,0
0,679770,lh,SLOS2,ControlB,0
0,679770,lh,SLOS2,ControlC,0
0,679770,lh,SLOS2,DefaultA,0
0,679770,lh,SLOS2,DefaultB,0
0,679770,lh,SLOS2,DefaultC,0.4864864864864865
0,679770,lh,SLOS2,DorsalAttentionA,0.8085106382978723
0,679770,lh,SLOS2,DorsalAttentionB,0
0,679770,lh,SLOS2,SomatomotorA,0
0,679770,lh,SLOS2,SomatomotorB,0
0,679770,lh,SLOS2,TemporalParietal,0
0,679770,lh,SLOS2,VentralAttentionA,0
0,679770,lh,SLOS2,VentralAttentionB,0
0,679770,lh,SLOS2,VisualA,0
0,679770,lh,SLOS2,VisualB,0
0,679770,lh,SLOS2,VisualC,0
0,910241,lh,SLOS2,Auditory,0
0,910241,lh,SLOS2,ControlA,0
0,910241,lh,SLOS2,ControlB,0
0,910241,lh,SLOS2,ControlC,0
0,910241,lh,SLOS2,DefaultA,0.7985865724381626
0,910241,lh,SLOS2,DefaultB,0
0,910241,lh,SLOS2,DefaultC,0.5022026431718062
