,sub,hemi,label_name,network_name,dice_coeff
0,180937,lh,SLOS2_fsavg,L_IP0_ROI,0
0,268749,lh,SLOS2_fsavg,L_PGp_ROI,0
0,268749,lh,SLOS2_fsavg,L_LO3_ROI,0
0,268749,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,268749,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,268749,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,268749,lh,SLOS2_fsavg,L_PGi_ROI,0
0,268749,lh,SLOS2_fsavg,L_PGs_ROI,1.0
0,268749,lh,SLOS2_fsavg,L_STV_ROI,0
0,268749,lh,SLOS2_fsavg,L_PFm_ROI,0
0,268749,lh,SLOS2_fsavg,L_IP0_ROI,0
0,531536,lh,SLOS2_fsavg,L_PGp_ROI,0.8936170212765957
0,531536,lh,SLOS2_fsavg,L_LO3_ROI,0
0,531536,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,531536,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,531536,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,531536,lh,SLOS2_fsavg,L_PGi_ROI,0
0,531536,lh,SLOS2_fsavg,L_PGs_ROI,0.3225806451612903
0,531536,lh,SLOS2_fsavg,L_STV_ROI,0
0,531536,lh,SLOS2_fsavg,L_PFm_ROI,0
0,531536,lh,SLOS2_fsavg,L_IP0_ROI,0
0,176744,lh,SLOS2_fsavg,L_PGp_ROI,0
0,176744,lh,SLOS2_fsavg,L_LO3_ROI,0
0,176744,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,176744,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,176744,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,176744,lh,SLOS2_fsavg,L_PGi_ROI,0
0,176744,lh,SLOS2_fsavg,L_PGs_ROI,1.0
0,176744,lh,SLOS2_fsavg,L_STV_ROI,0
0,176744,lh,SLOS2_fsavg,L_PFm_ROI,0
0,176744,lh,SLOS2_fsavg,L_IP0_ROI,0
0,644044,lh,SLOS2_fsavg,L_PGp_ROI,0
0,644044,lh,SLOS2_fsavg,L_LO3_ROI,0
0,644044,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,644044,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,644044,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,644044,lh,SLOS2_fsavg,L_PGi_ROI,0
0,644044,lh,SLOS2_fsavg,L_PGs_ROI,1.0
0,644044,lh,SLOS2_fsavg,L_STV_ROI,0
0,644044,lh,SLOS2_fsavg,L_PFm_ROI,0
0,644044,lh,SLOS2_fsavg,L_IP0_ROI,0
0,867468,lh,SLOS2_fsavg,L_PGp_ROI,0
0,867468,lh,SLOS2_fsavg,L_LO3_ROI,0
0,867468,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,867468,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,867468,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,867468,lh,SLOS2_fsavg,L_PGi_ROI,0
0,867468,lh,SLOS2_fsavg,L_PGs_ROI,1.0
0,867468,lh,SLOS2_fsavg,L_STV_ROI,0
0,867468,lh,SLOS2_fsavg,L_PFm_ROI,0
0,867468,lh,SLOS2_fsavg,L_IP0_ROI,0
0,380036,lh,SLOS2_fsavg,L_PGp_ROI,0.20967741935483872
0,380036,lh,SLOS2_fsavg,L_LO3_ROI,0
0,380036,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,380036,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,380036,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,380036,lh,SLOS2_fsavg,L_PGi_ROI,0
0,380036,lh,SLOS2_fsavg,L_PGs_ROI,0.937799043062201
0,380036,lh,SLOS2_fsavg,L_STV_ROI,0
0,380036,lh,SLOS2_fsavg,L_PFm_ROI,0
0,380036,lh,SLOS2_fsavg,L_IP0_ROI,0
0,522434,lh,SLOS2_fsavg,L_PGp_ROI,0.12631578947368421
0,522434,lh,SLOS2_fsavg,L_LO3_ROI,0
0,522434,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,522434,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,522434,lh,SLOS2_fsavg,L_TPOJ3_ROI,0.7724137931034483
0,522434,lh,SLOS2_fsavg,L_PGi_ROI,0.16494845360824742
0,522434,lh,SLOS2_fsavg,L_PGs_ROI,0.35185185185185186
0,522434,lh,SLOS2_fsavg,L_STV_ROI,0
0,522434,lh,SLOS2_fsavg,L_PFm_ROI,0
0,522434,lh,SLOS2_fsavg,L_IP0_ROI,0
0,214019,lh,SLOS2_fsavg,L_PGp_ROI,0
0,214019,lh,SLOS2_fsavg,L_LO3_ROI,0
0,214019,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
