,sub,hemi,label,vertices,total_surface_area_(mm^2),total_gray_matter_volume_(mm^3),cortical_thickness_mean,cortical_thickness_std,rectified_mean_curvature,rectified_Gaussian_curvature,folding_index,intrinsic_curvature_index,sulcal_depth_mean,sulcal_depth_max,sulcal_depth_mean_pct,myelin,ct_my_ratio
0,112920,lh,cSTS3,1355.0,960.0,2035.0,2.393,0.343,0.104,0.012,6.0,0.8,0.6174065470695496,1.624251365661621,0.3458033800125122,1.3644797801971436,1.760847806930542
0,112920,lh,SLOS,59.0,43.0,128.0,2.617,0.267,0.095,0.021,0.0,0.1,-0.6224748492240906,-0.44052910804748535,-0.34864214062690735,1.2892838716506958,2.0366578102111816
0,112920,lh,SLOS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,112920,lh,SLOS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,112920,lh,SLOS4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,112920,lh,mTOS,512.0,359.0,675.0,2.127,0.231,0.121,0.02,4.0,0.3,0.33506813645362854,1.5072916746139526,0.18766839802265167,1.5227763652801514,1.3996951580047607
0,112920,lh,iTOS,459.0,320.0,663.0,2.441,0.324,0.122,0.017,3.0,0.3,0.5185577273368835,1.621146321296692,0.2904391586780548,1.3909449577331543,1.7605328559875488
0,112920,lh,IPS-PO,1138.0,808.0,1667.0,2.362,0.291,0.115,0.015,8.0,0.7,0.5855879187583923,1.5937650203704834,0.3279820680618286,1.3947721719741821,1.698899507522583
0,112920,lh,sB,121.0,98.0,248.0,2.387,0.253,0.124,0.022,1.0,0.1,-0.2522771954536438,0.25919458270072937,-0.14129799604415894,1.3696825504302979,1.7430882453918457
0,112920,lh,pips,279.0,190.0,367.0,2.333,0.227,0.095,0.015,1.0,0.2,0.5907317399978638,1.0264791250228882,0.3308630883693695,1.3915183544158936,1.6790149211883545
0,112920,lh,IPS,2279.0,1619.0,3375.0,2.375,0.301,0.112,0.018,13.0,1.8,0.49213382601737976,1.644874930381775,0.2756393849849701,1.3646231889724731,1.7473746538162231
0,112920,lh,SPS,662.0,493.0,972.0,2.279,0.287,0.125,0.024,4.0,0.7,0.2329237163066864,0.9021012187004089,0.1304582953453064,1.4023784399032593,1.6331720352172852
0,112920,lh,aipsJ,284.0,225.0,523.0,2.624,0.35,0.131,0.019,2.0,0.2,-0.04845702648162842,0.6590543985366821,-0.027140308171510696,1.3107727766036987,2.005558490753174
0,112920,lh,SmgS,180.0,139.0,319.0,2.758,0.223,0.147,0.017,2.0,0.2,-0.3989905118942261,-0.12066476047039032,-0.22347068786621094,1.1869425773620605,2.324326276779175
0,112920,rh,STS,4019.0,2840.0,7123.0,2.772,0.324,0.089,0.013,14.0,2.5,0.42996594309806824,1.6381371021270752,0.22842003405094147,1.31786048412323,2.123918294906616
0,112920,rh,cSTS1,1162.0,813.0,1845.0,2.634,0.324,0.099,0.017,6.0,0.9,0.36140453815460205,1.2553755044937134,0.19199669361114502,1.2827614545822144,2.059332847595215
0,112920,rh,cSTS2,1842.0,1321.0,2945.0,2.589,0.354,0.099,0.014,9.0,1.1,0.5793885588645935,1.4482885599136353,0.3078010082244873,1.3409178256988525,1.9376139640808105
0,112920,rh,cSTS3,785.0,565.0,1278.0,2.511,0.246,0.1,0.014,4.0,0.4,0.2841271162033081,1.3299641609191895,0.15094295144081116,1.368920922279358,1.8466075658798218
0,112920,rh,SLOS,501.0,395.0,880.0,2.499,0.341,0.111,0.013,3.0,0.3,0.44105246663093567,1.0385102033615112,0.23430979251861572,1.3352867364883423,1.876867413520813
0,112920,rh,SLOS2,221.0,172.0,454.0,3.097,0.51,0.139,0.02,2.0,0.2,0.03848450258374214,0.6854370832443237,0.020444955676794052,1.3077404499053955,2.3758058547973633
0,112920,rh,SLOS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,112920,rh,SLOS4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,112920,rh,mTOS,426.0,305.0,636.0,2.408,0.326,0.135,0.026,4.0,0.5,0.09075535833835602,0.5550592541694641,0.04821391403675079,1.4622325897216797,1.645490288734436
0,112920,rh,iTOS,267.0,189.0,386.0,2.575,0.335,0.107,0.014,2.0,0.2,0.39050939679145813,0.7074124813079834,0.20745868980884552,1.5373350381851196,1.679137945175171
0,112920,rh,IPS-PO,1730.0,1222.0,2553.0,2.375,0.273,0.108,0.017,9.0,1.3,0.37329357862472534,1.583127498626709,0.19831274449825287,1.4102181196212769,1.6889152526855469
0,112920,rh,sB,560.0,394.0,829.0,2.372,0.235,0.096,0.01,3.0,0.2,0.2766837775707245,1.2230169773101807,0.1469886600971222,1.3807239532470703,1.726914644241333
0,112920,rh,pips,191.0,135.0,352.0,2.79,0.26,0.119,0.01,1.0,0.1,0.4435599744319916,1.0469293594360352,0.23564189672470093,1.3157813549041748,2.120156764984131
0,112920,rh,IPS,1856.0,1306.0,2793.0,2.482,0.319,0.104,0.015,10.0,1.3,0.6855220198631287,1.731637954711914,0.36418458819389343,1.3633701801300049,1.8320670127868652
0,112920,rh,SPS,608.0,426.0,844.0,2.158,0.294,0.108,0.017,3.0,0.5,0.2804979979991913,1.0399528741836548,0.14901499450206757,1.3518513441085815,1.6025567054748535
0,112920,rh,aipsJ,426.0,319.0,792.0,2.627,0.367,0.135,0.026,4.0,0.5,-0.08242690563201904,0.390666127204895,-0.043789416551589966,1.3137286901474,1.9992624521255493
0,112920,rh,SmgS,124.0,96.0,273.0,2.607,0.264,0.145,0.022,1.0,0.2,-0.5967211127281189,-0.35420989990234375,-0.31700897216796875,1.2334439754486084,2.112276554107666
0,176744,lh,STS,2749.0,1968.0,4762.0,2.708,0.377,0.095,0.017,10.0,2.2,0.47270330786705017,1.2045398950576782,0.26573309302330017,1.304875373840332,2.0837631225585938
0,176744,lh,cSTS1,1262.0,896.0,2042.0,2.515,0.334,0.089,0.015,4.0,0.8,0.36143842339515686,1.1106688976287842,0.2031848281621933,1.3037279844284058,1.9377435445785522
0,176744,lh,cSTS2,669.0,499.0,1115.0,2.507,0.33,0.106,0.012,4.0,0.4,0.1510598063468933,0.7973121404647827,0.08491919934749603,1.297014832496643,1.9416263103485107
0,176744,lh,cSTS3,1045.0,747.0,1676.0,2.51,0.381,0.103,0.019,4.0,0.9,0.6896242499351501,1.3592596054077148,0.38767650723457336,1.357918620109558,1.8556549549102783
0,176744,lh,SLOS,205.0,146.0,359.0,2.467,0.386,0.11,0.017,1.0,0.2,-0.15111485123634338,0.27524781227111816,-0.08495014160871506,1.2382787466049194,2.0007734298706055
0,176744,lh,SLOS2,240.0,179.0,469.0,2.764,0.409,0.12,0.021,2.0,0.2,-0.1491442173719406,0.4365338981151581,-0.08384234458208084,1.2342109680175781,2.2382171154022217
0,176744,lh,SLOS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,176744,lh,SLOS4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,176744,lh,mTOS,665.0,489.0,923.0,2.014,0.272,0.111,0.018,4.0,0.4,0.3522067964076996,1.3467965126037598,0.19799523055553436,1.5672379732131958,1.2882519960403442
0,176744,lh,iTOS,442.0,325.0,606.0,2.235,0.325,0.116,0.019,3.0,0.4,0.6359545588493347,1.3833730220794678,0.35750576853752136,1.3825526237487793,1.6214240789413452
0,176744,lh,IPS-PO,885.0,648.0,1318.0,2.341,0.244,0.095,0.017,3.0,0.6,0.6557291746139526,1.6226980686187744,0.36862218379974365,1.3920409679412842,1.6914515495300293
0,176744,lh,sB,632.0,446.0,909.0,2.137,0.372,0.097,0.014,3.0,0.4,0.4171597361564636,1.474021553993225,0.23450890183448792,1.4163436889648438,1.5138826370239258
0,176744,lh,pips,291.0,204.0,453.0,2.461,0.294,0.105,0.021,1.0,0.2,0.3196694850921631,1.0461064577102661,0.17970417439937592,1.3104095458984375,1.881822943687439
0,176744,lh,IPS,2526.0,1809.0,3553.0,2.265,0.3,0.099,0.017,12.0,1.8,0.5107896327972412,1.7788652181625366,0.2871435284614563,1.358362078666687,1.6760194301605225
0,176744,lh,SPS,501.0,369.0,645.0,1.939,0.264,0.101,0.015,2.0,0.4,0.05034803971648216,0.5410082340240479,0.028303463011980057,1.3688445091247559,1.4215131998062134
0,176744,lh,aipsJ,232.0,160.0,420.0,2.719,0.288,0.095,0.015,1.0,0.2,0.004057407379150391,0.9495991468429565,0.002280901186168194,1.3730480670928955,1.9806110858917236
0,176744,lh,SmgS,434.0,325.0,705.0,2.469,0.253,0.117,0.016,3.0,0.3,0.030482331290841103,0.6329866647720337,0.017135828733444214,1.2413328886032104,1.9911484718322754
0,176744,rh,STS,2873.0,2003.0,5048.0,2.783,0.384,0.086,0.013,9.0,1.8,0.4796130657196045,1.6007812023162842,0.2661709785461426,1.2730093002319336,2.200092077255249
0,176744,rh,cSTS1,1131.0,827.0,1918.0,2.601,0.411,0.096,0.016,5.0,0.8,0.356430321931839,1.4891859292984009,0.19780822098255157,1.3696070909500122,1.9060667753219604
0,176744,rh,cSTS2,1683.0,1198.0,2756.0,2.614,0.328,0.093,0.014,6.0,1.1,0.6434369087219238,1.3689485788345337,0.3570883274078369,1.3211451768875122,1.9849514961242676
0,176744,rh,cSTS3,1095.0,778.0,1836.0,2.698,0.309,0.101,0.015,5.0,0.7,0.5485787987709045,1.316295862197876,0.30444490909576416,1.3485682010650635,2.007145881652832
0,176744,rh,SLOS,104.0,75.0,244.0,2.921,0.228,0.114,0.017,0.0,0.1,-0.2584277093410492,0.011866683140397072,-0.14341968297958374,1.2799867391586304,2.2829651832580566
0,176744,rh,SLOS2,564.0,408.0,895.0,2.492,0.29,0.1,0.011,3.0,0.3,-0.0201689675450325,0.3778661787509918,-0.011193175800144672,1.284690260887146,1.9444142580032349
0,176744,rh,SLOS3,20.0,15.0,59.0,2.971,0.224,0.187,0.039,0.0,0.1,-0.5521808862686157,-0.441223680973053,-0.3064438998699188,1.385754942893982,2.1463701725006104
0,176744,rh,SLOS4,36.0,25.0,81.0,3.309,0.374,0.159,0.126,2.0,0.1,-0.5160802602767944,-0.07426939904689789,-0.2864091992378235,1.330155849456787,2.487093925476074
0,176744,rh,mTOS,609.0,436.0,844.0,2.268,0.276,0.1,0.017,3.0,0.4,0.45135247707366943,1.161307454109192,0.25048717856407166,1.5679714679718018,1.4538501501083374
0,176744,rh,iTOS,245.0,181.0,382.0,2.527,0.402,0.134,0.031,2.0,0.3,0.6672535538673401,1.2357182502746582,0.3703058362007141,1.4252198934555054,1.779179573059082
0,176744,rh,IPS-PO,1109.0,773.0,1631.0,2.428,0.256,0.102,0.018,5.0,0.9,0.6045600175857544,1.4203234910964966,0.33551281690597534,1.355915904045105,1.799038052558899
0,176744,rh,sB,586.0,422.0,853.0,2.251,0.285,0.1,0.019,3.0,0.4,0.14299067854881287,1.0169764757156372,0.07935556769371033,1.3583321571350098,1.6582045555114746
0,176744,rh,pips,257.0,189.0,502.0,2.556,0.282,0.116,0.027,2.0,0.3,-0.09863333404064178,0.6329559683799744,-0.05473856255412102,1.3426364660263062,1.906411051750183
0,176744,rh,IPS,2153.0,1530.0,3103.0,2.372,0.365,0.115,0.022,13.0,2.2,0.4731232821941376,1.6982121467590332,0.2625693380832672,1.3099911212921143,1.8133089542388916
0,176744,rh,SPS,569.0,419.0,762.0,2.042,0.305,0.113,0.016,3.0,0.5,0.266846626996994,1.016983985900879,0.14809192717075348,1.3983813524246216,1.4661140441894531
0,176744,rh,aipsJ,218.0,173.0,406.0,2.688,0.307,0.13,0.015,2.0,0.2,-0.2972709536552429,0.031485915184020996,-0.16497652232646942,1.2354605197906494,2.1777377128601074
0,176744,rh,SmgS,853.0,631.0,1331.0,2.493,0.33,0.1,0.015,4.0,0.6,0.30232223868370056,1.0501973628997803,0.1677798330783844,1.253300666809082,1.9931610822677612
0,151425,lh,STS,2870.0,2054.0,4760.0,2.642,0.381,0.095,0.014,12.0,1.8,0.5399923324584961,1.3933892250061035,0.30967915058135986,1.2989604473114014,2.0400404930114746
0,151425,lh,cSTS1,645.0,471.0,1058.0,2.311,0.327,0.118,0.02,4.0,0.6,-0.033583514392375946,0.4391820728778839,-0.0192597433924675,1.2865151166915894,1.8015310764312744
0,151425,lh,cSTS2,970.0,686.0,1471.0,2.385,0.317,0.094,0.013,3.0,0.7,0.6139458417892456,1.3211963176727295,0.35209059715270996,1.3109183311462402,1.8248136043548584
0,151425,lh,cSTS3,628.0,461.0,1004.0,2.331,0.339,0.106,0.02,3.0,0.5,0.33784979581832886,0.8831853866577148,0.19375282526016235,1.3388651609420776,1.7466917037963867
0,151425,lh,SLOS,415.0,294.0,637.0,2.156,0.294,0.085,0.01,2.0,0.1,0.1593889743089676,0.8991758823394775,0.09140768647193909,1.2955418825149536,1.6654833555221558
0,151425,lh,SLOS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,151425,lh,SLOS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,151425,lh,SLOS4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,151425,lh,mTOS,808.0,568.0,1152.0,2.177,0.282,0.104,0.016,4.0,0.5,0.2870346009731293,1.3416897058486938,0.16461092233657837,1.4218902587890625,1.5422782897949219
0,151425,lh,iTOS,314.0,220.0,459.0,2.422,0.423,0.119,0.022,2.0,0.3,0.48499420285224915,1.4406014680862427,0.2781383991241455,1.3017257452011108,1.8668293952941895
0,151425,lh,IPS-PO,986.0,704.0,1329.0,2.15,0.272,0.079,0.009,3.0,0.4,0.6905418038368225,1.538796067237854,0.39601752161979675,1.421945571899414,1.5181078910827637
0,151425,lh,sB,274.0,200.0,357.0,1.923,0.183,0.105,0.011,2.0,0.1,0.050763219594955444,0.8356217741966248,0.02911209873855114,1.3551745414733887,1.4191299676895142
0,151425,lh,pips,179.0,136.0,303.0,2.078,0.248,0.072,0.005,1.0,0.0,0.37773585319519043,0.7794753313064575,0.21662700176239014,1.356855869293213,1.537882924079895
0,151425,lh,IPS,1552.0,1138.0,2218.0,2.215,0.306,0.106,0.015,8.0,1.1,0.6065233945846558,1.4944463968276978,0.34783393144607544,1.3822641372680664,1.607413411140442
0,151425,lh,SPS,682.0,486.0,929.0,2.107,0.221,0.101,0.012,4.0,0.4,0.05977868288755417,0.5918540954589844,0.03428236395120621,1.3296935558319092,1.5883617401123047
0,151425,lh,aipsJ,569.0,415.0,844.0,2.271,0.306,0.111,0.014,4.0,0.3,0.3869473338127136,1.3136299848556519,0.22190968692302704,1.298629641532898,1.7532089948654175
0,151425,lh,SmgS,216.0,166.0,417.0,2.537,0.318,0.117,0.021,1.0,0.2,-0.4712585210800171,-0.2279781997203827,-0.27026113867759705,1.2280157804489136,2.069434642791748
0,151425,rh,STS,2954.0,2094.0,4997.0,2.601,0.396,0.087,0.012,10.0,1.6,0.488483726978302,1.5308457612991333,0.27133601903915405,1.2814432382583618,2.0448832511901855
0,151425,rh,cSTS1,807.0,596.0,1434.0,2.687,0.374,0.116,0.022,4.0,0.8,0.24379630386829376,1.333290934562683,0.13542048633098602,1.3077037334442139,2.060128688812256
0,151425,rh,cSTS2,946.0,678.0,1565.0,2.489,0.301,0.099,0.014,4.0,0.6,0.5709319114685059,1.336524486541748,0.3171331286430359,1.3342552185058594,1.869608998298645
0,151425,rh,cSTS3,759.0,528.0,1077.0,2.286,0.255,0.09,0.009,3.0,0.4,0.3744491636753082,0.9871850609779358,0.20799368619918823,1.3195409774780273,1.7367372512817383
0,151425,rh,SLOS,216.0,164.0,395.0,2.531,0.178,0.106,0.01,1.0,0.1,0.021029816940426826,0.5676898956298828,0.011681344360113144,1.2580475807189941,2.0164194107055664
0,151425,rh,SLOS2,75.0,59.0,184.0,2.727,0.179,0.103,0.017,0.0,0.1,-0.559633195400238,-0.3601309061050415,-0.31085705757141113,1.322837233543396,2.067775249481201
0,151425,rh,SLOS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,151425,rh,SLOS4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,151425,rh,mTOS,632.0,442.0,798.0,2.055,0.274,0.107,0.018,4.0,0.4,0.3562081754207611,0.9884766936302185,0.1978614330291748,1.4645897150039673,1.4047365188598633
0,151425,rh,iTOS,315.0,216.0,465.0,2.322,0.254,0.102,0.021,1.0,0.3,0.5467600226402283,1.312232494354248,0.30370643734931946,1.3472269773483276,1.7317836284637451
0,151425,rh,IPS-PO,1266.0,921.0,1839.0,2.275,0.275,0.108,0.016,6.0,0.9,0.6871256828308105,1.8002909421920776,0.3816748261451721,1.4346764087677002,1.5948607921600342
0,151425,rh,sB,607.0,470.0,908.0,2.208,0.231,0.112,0.015,4.0,0.4,0.07589185982942581,1.136110544204712,0.042155325412750244,1.341378927230835,1.649972677230835
0,151425,rh,pips,535.0,377.0,821.0,2.278,0.378,0.111,0.013,3.0,0.3,0.2975109815597534,1.1446641683578491,0.16525717079639435,1.31862211227417,1.7320383787155151
0,151425,rh,IPS,1877.0,1331.0,2617.0,2.194,0.304,0.1,0.014,9.0,1.0,0.5913586616516113,1.6766302585601807,0.32847949862480164,1.3888585567474365,1.5890947580337524
0,151425,rh,SPS,875.0,636.0,1190.0,2.014,0.286,0.102,0.012,4.0,0.5,0.23523248732089996,0.9423008561134338,0.13066358864307404,1.335763692855835,1.5122201442718506
0,151425,rh,aipsJ,1168.0,841.0,1716.0,2.297,0.282,0.098,0.014,5.0,0.8,0.49396848678588867,1.5552048683166504,0.2743825614452362,1.3201802968978882,1.7528164386749268
0,151425,rh,SmgS,382.0,278.0,618.0,2.491,0.259,0.106,0.02,2.0,0.3,-0.23400625586509705,0.24127207696437836,-0.12998245656490326,1.249333381652832,1.9966187477111816
0,644044,lh,STS,2192.0,1583.0,3860.0,2.679,0.339,0.09,0.014,8.0,1.4,0.5399167537689209,1.3919825553894043,0.3024144172668457,1.331469178199768,2.0286102294921875
0,644044,lh,cSTS1,1021.0,739.0,1626.0,2.367,0.349,0.096,0.016,4.0,0.7,0.32897183299064636,1.1328030824661255,0.18426139652729034,1.3006004095077515,1.8280853033065796
0,644044,lh,cSTS2,205.0,153.0,363.0,2.478,0.355,0.136,0.025,1.0,0.3,-0.14787578582763672,0.23131084442138672,-0.08282715082168579,1.2652721405029297,1.958816409111023
0,644044,lh,cSTS3,1432.0,1025.0,2130.0,2.286,0.386,0.101,0.016,6.0,1.1,0.5242308378219604,1.2630808353424072,0.2936285138130188,1.3066195249557495,1.7597544193267822
0,644044,lh,SLOS,77.0,56.0,149.0,2.472,0.191,0.124,0.02,1.0,0.1,-0.42749717831611633,-0.25102975964546204,-0.2394467145204544,1.2575792074203491,1.9689370393753052
0,644044,lh,SLOS2,210.0,169.0,383.0,2.13,0.276,0.141,0.02,2.0,0.2,-0.25400978326797485,0.09297145158052444,-0.14227420091629028,1.2679667472839355,1.682930827140808
0,644044,lh,SLOS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,644044,lh,SLOS4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,644044,lh,mTOS,279.0,196.0,369.0,1.97,0.271,0.103,0.012,2.0,0.1,0.12638452649116516,0.8032820820808411,0.07078962028026581,1.524417519569397,1.297922134399414
