,sub,hemi,label_name,network_name,dice_coeff
0,100307,rh,SLOS2_fsavg,R_PGp_ROI,1.0
0,100307,rh,SLOS2_fsavg,R_LO3_ROI,0.0
0,100307,rh,SLOS2_fsavg,R_TPOJ1_ROI,0.0
0,100307,rh,SLOS2_fsavg,R_TPOJ2_ROI,0.0
0,100307,rh,SLOS2_fsavg,R_TPOJ3_ROI,0.0
0,100307,rh,SLOS2_fsavg,R_PGi_ROI,0.0
0,100307,rh,SLOS2_fsavg,R_PGs_ROI,0.0
0,100307,rh,SLOS2_fsavg,R_STV_ROI,0.0
0,100307,rh,SLOS2_fsavg,R_PFm_ROI,0.0
0,100307,rh,SLOS2_fsavg,R_IP0_ROI,0.0
0,100408,rh,SLOS2_fsavg,R_PGp_ROI,0.5277777777777778
0,100408,rh,SLOS2_fsavg,R_LO3_ROI,0.0
0,100408,rh,SLOS2_fsavg,R_TPOJ1_ROI,0.0
0,100408,rh,SLOS2_fsavg,R_TPOJ2_ROI,0.0
0,100408,rh,SLOS2_fsavg,R_TPOJ3_ROI,0.0
0,100408,rh,SLOS2_fsavg,R_PGi_ROI,0.0
0,100408,rh,SLOS2_fsavg,R_PGs_ROI,0.7816091954022989
0,100408,rh,SLOS2_fsavg,R_STV_ROI,0.0
0,100408,rh,SLOS2_fsavg,R_PFm_ROI,0.0
0,100408,rh,SLOS2_fsavg,R_IP0_ROI,0.0
0,100610,rh,SLOS2_fsavg,R_PGp_ROI,0.0
0,100610,rh,SLOS2_fsavg,R_LO3_ROI,0.0
0,100610,rh,SLOS2_fsavg,R_TPOJ1_ROI,0.0
0,100610,rh,SLOS2_fsavg,R_TPOJ2_ROI,0.0
0,100610,rh,SLOS2_fsavg,R_TPOJ3_ROI,0.0
0,100610,rh,SLOS2_fsavg,R_PGi_ROI,0.37410071942446044
0,100610,rh,SLOS2_fsavg,R_PGs_ROI,0.87
0,100610,rh,SLOS2_fsavg,R_STV_ROI,0.0
0,100610,rh,SLOS2_fsavg,R_PFm_ROI,0.0
0,100610,rh,SLOS2_fsavg,R_IP0_ROI,0.0
0,101006,rh,SLOS2_fsavg,R_PGp_ROI,0.03636363636363636
0,101006,rh,SLOS2_fsavg,R_LO3_ROI,0.0
0,101006,rh,SLOS2_fsavg,R_TPOJ1_ROI,0.0
0,101006,rh,SLOS2_fsavg,R_TPOJ2_ROI,0.0
0,101006,rh,SLOS2_fsavg,R_TPOJ3_ROI,0.0
0,101006,rh,SLOS2_fsavg,R_PGi_ROI,0.0
0,101006,rh,SLOS2_fsavg,R_PGs_ROI,0.9906542056074766
0,101006,rh,SLOS2_fsavg,R_STV_ROI,0.0
0,101006,rh,SLOS2_fsavg,R_PFm_ROI,0.0
0,101006,rh,SLOS2_fsavg,R_IP0_ROI,0.0
0,101107,rh,SLOS2_fsavg,R_PGp_ROI,0.0
0,101107,rh,SLOS2_fsavg,R_LO3_ROI,0.0
0,101107,rh,SLOS2_fsavg,R_TPOJ1_ROI,0.0
0,101107,rh,SLOS2_fsavg,R_TPOJ2_ROI,0.0
0,101107,rh,SLOS2_fsavg,R_TPOJ3_ROI,0.0
0,101107,rh,SLOS2_fsavg,R_PGi_ROI,0.441025641025641
