,sub,species,hemi,label,vertices,total_surface_area_(mm^2),total_gray_matter_volume_(mm^3),cortical_thickness_mean,cortical_thickness_std,rectified_mean_curvature,rectified_Gaussian_curvature,folding_index,intrinsic_curvature_index,sulcal_depth_mean,sulcal_depth_max,sulcal_pct_max_depth_mean,max_path_length,thickness_max_depth,sulcal_pct_max_thickness_mean,max_path_length_fusiform,label_mean_thickness_pct_max
0,100610,human,rh,CoS,1105.0,792.0,1910.0,2.652,0.502,0.104,0.015,6.0,0.6,0.4781782925128940,1.0549840927124000,0.24016010761261000,54.865120977959400,3.0031397342681900,0.5304046869277950,84.11007413259360,0.5304046869277950
0,100610,human,rh,MFS,242.0,181.0,553.0,3.284,0.399,0.125,0.021,1.0,0.3,0.1203167513012890,0.4659464359283450,0.060427840799093200,28.548079932711300,3.038212299346920,0.6567448377609250,84.11007413259360,0.6567448377609250
0,100610,human,rh,OTS,1622.0,1177.0,2647.0,2.488,0.463,0.101,0.012,9.0,0.9,0.47297579050064100,0.9654096961021420,0.23754717409610700,81.71194715177270,2.2291040420532200,0.4976315498352050,84.11007413259360,0.4976315498352050
0,101006,human,lh,CoS,1248.0,870.0,1744.0,2.328,0.37,0.109,0.015,7.0,0.9,0.6182206273078920,1.195142388343810,0.35233673453331000,60.18236986339310,1.8862495422363300,0.4655604660511020,53.78265787583840,0.4655604660511020
0,101006,human,lh,MFS,409.0,304.0,838.0,2.988,0.323,0.12,0.017,3.0,0.3,0.04315096512436870,0.26099324226379400,0.024592628702521300,34.50799172015630,3.2032971382141100,0.5975184440612790,53.78265787583840,0.5975184440612790
0,101006,human,lh,OTS,696.0,514.0,1257.0,2.864,0.457,0.127,0.017,5.0,0.6,0.294454425573349,0.949507474899292,0.167815700173378,28.773017771686400,3.3415067195892300,0.5727916359901430,53.78265787583840,0.5727916359901430
0,101006,human,rh,CoS,1199.0,840.0,1710.0,2.293,0.568,0.11,0.016,8.0,0.8,0.6279178857803350,1.2130495309829700,0.33581334352493300,56.08230105944590,1.3742473125457800,0.45851191878318800,49.4733680311162,0.45851191878318800
0,101006,human,rh,MFS,337.0,242.0,770.0,3.044,0.263,0.126,0.021,2.0,0.4,-0.09546947479248050,0.1373267024755480,-0.05105750262737270,33.68191316360440,3.4280295372009300,0.6087468266487120,49.4733680311162,0.6087468266487120
0,101006,human,rh,OTS,544.0,400.0,1118.0,3.041,0.437,0.124,0.021,4.0,0.5,0.10423704981803900,0.6436218023300170,0.055746451020240800,38.431657469025700,2.927849769592290,0.6082618236541750,49.4733680311162,0.6082618236541750
0,101107,human,lh,CoS,699.0,496.0,1263.0,2.881,0.669,0.099,0.012,3.0,0.4,0.3994901180267330,0.8117647767066960,0.22755271196365400,34.63846545622330,2.6983590126037600,0.5762391686439510,59.6448434734467,0.5762391686439510
0,101107,human,lh,MFS,754.0,544.0,1381.0,2.719,0.485,0.109,0.016,4.0,0.6,0.44608840346336400,1.1232514381408700,0.25409549474716200,45.41280080160130,2.465712785720830,0.5437624454498290,59.6448434734467,0.5437624454498290
0,101107,human,lh,OTS,838.0,622.0,1604.0,2.797,0.433,0.094,0.013,3.0,0.5,0.3190734386444090,0.8514917492866520,0.18174675107002300,41.97535050179090,2.6258997917175300,0.5593859553337100,59.6448434734467,0.5593859553337100
0,101107,human,rh,CoS,973.0,680.0,1557.0,2.616,0.52,0.095,0.012,4.0,0.5,0.6068805456161500,1.0131675004959100,0.3447627127170560,45.468059831919500,2.634242534637450,0.5232425928115850,76.05290088786280,0.5232425928115850
0,101107,human,rh,MFS,559.0,388.0,951.0,2.821,0.465,0.1,0.012,3.0,0.3,0.291907399892807,0.6340622305870060,0.16582965850830100,29.403436429783300,2.8468329906463600,0.5642445683479310,76.05290088786280,0.5642445683479310
0,101107,human,rh,OTS,1189.0,856.0,2088.0,2.726,0.505,0.096,0.013,5.0,0.7,0.2666724920272830,0.9039494395256040,0.15149396657943700,62.694611296061900,2.6858737468719500,0.5451443791389470,76.05290088786280,0.5451443791389470
0,101309,human,lh,CoS,1529.0,1101.0,2221.0,2.345,0.336,0.104,0.016,8.0,1.2,0.6859248876571660,1.3921326398849500,0.3411400318145750,51.50544880409430,2.3133578300476100,0.4689728319644930,55.4391779084295,0.4689728319644930
0,101309,human,lh,MFS,650.0,469.0,1293.0,2.991,0.447,0.138,0.068,29.0,2.8,0.04357833042740820,0.3725309669971470,0.021673385053873100,47.63428166407650,2.838876247406010,0.5982703566551210,55.4391779084295,0.5982703566551210
0,101309,human,lh,OTS,1151.0,832.0,2090.0,2.842,0.425,0.112,0.018,6.0,1.0,0.4196350872516630,1.2117292881012000,0.20870263874530800,46.4286455470954,3.2903754711151100,0.5684147477149960,55.4391779084295,0.5684147477149960
0,101309,human,rh,CoS,1532.0,1104.0,2331.0,2.413,0.404,0.102,0.019,7.0,1.3,0.6364933252334600,1.3039661645889300,0.344846248626709,52.37968929324490,2.7664685249328600,0.48250633478164700,67.63601582490250,0.48250633478164700
0,101309,human,rh,MFS,139.0,107.0,354.0,3.323,0.266,0.127,0.035,1.0,0.2,-0.08307543396949770,0.16826288402080500,-0.04500950872898100,14.002695149607000,3.2941203117370600,0.6646731495857240,67.63601582490250,0.6646731495857240
0,101309,human,rh,OTS,721.0,520.0,1222.0,2.688,0.444,0.112,0.019,4.0,0.5,0.14632922410965000,0.6634100079536440,0.0792798325419426,35.75200804067390,2.2862300872802700,0.5376177430152890,67.63601582490250,0.5376177430152890
0,101410,human,lh,CoS,1366.0,978.0,2256.0,2.562,0.443,0.104,0.019,6.0,1.1,0.5747849345207210,1.198210597038270,0.30945703387260400,56.01561800297380,2.1548044681549100,0.5123464465141300,70.55022450085870,0.5123464465141300
0,101410,human,lh,MFS,476.0,355.0,1142.0,3.454,0.488,0.121,0.02,3.0,0.4,-0.03450872749090200,0.29487836360931400,-0.018579069525003400,40.97075341188880,3.753399133682250,0.6908650398254400,70.55022450085870,0.6908650398254400
0,101410,human,lh,OTS,1714.0,1228.0,3096.0,2.792,0.518,0.099,0.018,7.0,1.3,0.5692196488380430,1.5782986879348800,0.30646076798439000,62.577569718566300,2.3679351806640600,0.5583619475364690,70.55022450085870,0.5583619475364690
0,101410,human,rh,CoS,1231.0,885.0,1712.0,2.204,0.573,0.108,0.014,9.0,0.8,0.4550108015537260,1.0702056884765600,0.21999767422676100,59.753432030494500,2.5908851623535200,0.44076430797576900,93.74794031415040,0.44076430797576900
0,101410,human,rh,MFS,461.0,322.0,953.0,3.271,0.676,0.106,0.018,3.0,0.4,0.0642426460981369,0.265102356672287,0.031061308458447500,44.402630756286100,3.5513484477996800,0.6541194915771480,93.74794031415040,0.6541194915771480
0,101410,human,rh,OTS,1565.0,1103.0,2642.0,2.735,0.471,0.103,0.018,8.0,1.2,0.5473406314849850,1.3132905960083000,0.26463913917541500,57.409236292429300,2.7357630729675300,0.5469698309898380,93.74794031415040,0.5469698309898380
0,101915,human,lh,CoS,1186.0,893.0,2074.0,2.63,0.419,0.099,0.014,5.0,0.7,0.5728323459625240,1.093543529510500,0.31781691312789900,51.700268431466900,2.1575677394866900,0.5259779691696170,88.75109894757400,0.5259779691696170
0,101915,human,lh,MFS,516.0,376.0,1054.0,3.158,0.513,0.118,0.02,3.0,0.4,0.06893343478441240,0.4409017860889440,0.038245417177677200,33.574463632176700,2.531080484390260,0.6316348314285280,88.75109894757400,0.6316348314285280
0,101915,human,lh,OTS,1320.0,968.0,2373.0,2.746,0.536,0.119,0.018,9.0,1.2,0.38891687989234900,0.9443548321723940,0.21577759087085700,42.51536324446370,3.6361136436462400,0.5491937398910520,88.75109894757400,0.5491937398910520
0,101915,human,rh,CoS,1329.0,961.0,2216.0,2.624,0.493,0.089,0.008,6.0,0.5,0.49874991178512600,1.0991989374160800,0.2699686884880070,60.302642560103500,2.644388437271120,0.5247858166694640,90.27133282155600,0.5247858166694640
0,101915,human,rh,MFS,568.0,433.0,1266.0,3.295,0.486,0.115,0.016,3.0,0.4,0.06569776684045790,0.3839724361896520,0.035561587661504700,43.31554656405550,3.4719834327697800,0.6590279340744020,90.27133282155600,0.6590279340744020
0,101915,human,rh,OTS,872.0,628.0,1518.0,2.862,0.407,0.106,0.013,5.0,0.6,0.4695518910884860,0.9737714529037480,0.25416406989097600,47.74205790493320,2.604464054107670,0.5723687410354610,90.27133282155600,0.5723687410354610
0,102008,human,lh,CoS,1300.0,938.0,2273.0,2.757,0.45,0.109,0.02,23.0,1.2,0.6339735984802250,1.2793586254119900,0.3403831720352170,59.09693565672840,1.8673324584960900,0.551351010799408,75.65721610958570,0.551351010799408
0,102008,human,lh,MFS,322.0,225.0,682.0,3.263,0.548,0.105,0.016,2.0,0.2,-0.07581166923046110,0.19602787494659400,-0.040703609585762000,31.1860601309808,3.329108953475950,0.652536153793335,75.65721610958570,0.652536153793335
0,102008,human,lh,OTS,1538.0,1074.0,2629.0,2.882,0.556,0.118,0.023,9.0,1.6,0.3854592442512510,1.0980297327041600,0.20695477724075300,57.35962408808910,2.7657222747802700,0.5764952898025510,75.65721610958570,0.5764952898025510
0,102008,human,rh,CoS,1711.0,1207.0,2732.0,2.612,0.57,0.099,0.018,8.0,1.4,0.5449628829956060,1.1696864366531400,0.279978483915329,67.65254286336100,2.4272046089172400,0.5224207639694210,82.78941562099160,0.5224207639694210
0,102008,human,rh,MFS,860.0,612.0,1668.0,3.072,0.583,0.122,0.022,6.0,1.0,0.0552518256008625,0.4407877027988430,0.028386009857058500,30.592293244671700,2.342986583709720,0.6143137216567990,82.78941562099160,0.6143137216567990
0,102008,human,rh,OTS,1590.0,1106.0,2507.0,2.665,0.522,0.102,0.015,8.0,1.1,0.47107231616973900,1.2202601432800300,0.24201667308807400,73.84028189899100,2.9516639709472700,0.5329399704933170,82.78941562099160,0.5329399704933170
0,102311,human,lh,CoS,1375.0,1015.0,2189.0,2.374,0.38,0.103,0.017,6.0,1.1,0.5761206746101380,1.152829647064210,0.29716241359710700,51.01193410909100,2.0943312644958500,0.4747287929058080,86.74422480845490,0.4747287929058080
0,102311,human,lh,MFS,347.0,248.0,767.0,3.241,0.372,0.103,0.019,2.0,0.3,0.1309432089328770,0.35419267416000400,0.06754037737846380,26.38098135968480,3.3368420600891100,0.6482514142990110,86.74422480845490,0.6482514142990110
0,102311,human,lh,OTS,922.0,697.0,1758.0,2.786,0.657,0.115,0.021,5.0,0.9,0.2982436716556550,1.1664133071899400,0.1538337767124180,29.607751490127300,2.2673864364624000,0.5571649074554440,86.74422480845490,0.5571649074554440
0,102311,human,rh,CoS,980.0,702.0,1575.0,2.513,0.407,0.095,0.013,5.0,0.6,0.48749053478241000,1.0628923177719100,0.25707805156707800,40.65541929477890,2.7243785858154300,0.5025767683982850,60.18802817743040,0.5025767683982850
0,102311,human,rh,MFS,246.0,189.0,580.0,3.323,0.368,0.122,0.023,1.0,0.3,0.16174127161502800,0.370201051235199,0.08529423177242280,22.993926633597900,3.291961908340450,0.6646633744239810,60.18802817743040,0.6646633744239810
0,102311,human,rh,OTS,844.0,623.0,1711.0,2.895,0.504,0.107,0.018,4.0,0.7,0.31584426760673500,0.796413779258728,0.16656044125556900,43.322066683518500,2.5678153038024900,0.5789105296134950,60.18802817743040,0.5789105296134950
0,102513,human,lh,CoS,1276.0,923.0,2399.0,2.992,0.443,0.099,0.015,5.0,0.9,0.5092483162879940,1.0512721538543700,0.2785639762878420,58.58337970638780,2.5498909950256300,0.5984174013137820,82.75629291608520,0.5984174013137820
0,102513,human,lh,MFS,398.0,287.0,791.0,3.213,0.366,0.118,0.018,2.0,0.3,-0.029159963130950900,0.2163073718547820,-0.015950791537761700,32.49925319626690,3.404529094696050,0.6426439881324770,82.75629291608520,0.6426439881324770
0,102513,human,lh,OTS,1016.0,737.0,1946.0,2.956,0.453,0.122,0.021,6.0,1.1,0.38117629289627100,1.259966492652890,0.20850726962089500,40.37530341341690,3.5529801845550500,0.5912846922874450,82.75629291608520,0.5912846922874450
0,102513,human,rh,CoS,1114.0,803.0,1828.0,2.748,0.417,0.088,0.011,4.0,0.6,0.6770355701446530,1.1764867305755600,0.37015020847320600,43.22058060496950,2.136660575866700,0.5495074987411500,87.85536997351590,0.5495074987411500
0,102513,human,rh,MFS,419.0,290.0,905.0,3.266,0.43,0.1,0.013,2.0,0.3,0.1097319945693020,0.35219815373420700,0.05999288707971570,33.17638076203990,2.504701614379880,0.6532993316650390,87.85536997351590,0.6532993316650390
0,102513,human,rh,OTS,1351.0,964.0,2414.0,2.882,0.452,0.099,0.015,6.0,0.8,0.36947375535965000,1.1358166933059700,0.20199942588806200,52.81592669126060,2.2509350776672400,0.5763776302337650,87.85536997351590,0.5763776302337650
0,102816,human,lh,CoS,918.0,691.0,1573.0,2.549,0.531,0.118,0.022,5.0,0.9,0.5945660471916200,1.1798280477523800,0.30106422305107100,47.01117499260180,3.2168407440185500,0.5097421407699590,66.7819306556824,0.5097421407699590
0,102816,human,lh,MFS,355.0,258.0,838.0,3.317,0.366,0.125,0.033,4.0,0.6,-0.09719318151474000,0.1499188393354420,-0.04921469837427140,35.62127040103160,3.7048020362854000,0.663452684879303,66.7819306556824,0.663452684879303
0,102816,human,lh,OTS,1194.0,821.0,2044.0,2.727,0.43,0.111,0.023,8.0,1.1,0.372361958026886,1.198697805404660,0.18854904174804700,47.46084125524490,2.911724328994750,0.5453979969024660,66.7819306556824,0.5453979969024660
0,102816,human,rh,CoS,1102.0,784.0,1601.0,2.422,0.425,0.106,0.016,6.0,0.8,0.5941737294197080,1.1553022861480700,0.29721981287002600,53.80473077669980,1.9688358306884800,0.48448848724365200,71.04447990678750,0.48448848724365200
0,102816,human,rh,MFS,220.0,167.0,477.0,2.592,0.426,0.105,0.02,1.0,0.2,-0.004205296281725170,0.24580621719360400,-0.002103586681187150,27.988661533618500,1.9584784507751500,0.5183394551277160,71.04447990678750,0.5183394551277160
0,102816,human,rh,OTS,672.0,490.0,1218.0,2.74,0.506,0.111,0.021,3.0,0.6,0.29842743277549700,0.9646698236465450,0.14928051829338100,41.72100793972990,2.194422721862790,0.5480464696884160,71.04447990678750,0.5480464696884160
0,103111,human,lh,CoS,996.0,762.0,1838.0,2.578,0.413,0.099,0.015,4.0,0.7,0.6431065797805790,1.1185179948806800,0.37777233123779300,48.07430463390040,2.513669967651370,0.5156835317611690,78.08126604127510,0.5156835317611690
0,103111,human,lh,MFS,465.0,347.0,1016.0,3.24,0.497,0.113,0.017,2.0,0.4,0.04364386945962910,0.26247265934944200,0.02563718892633920,40.465573084531000,3.1872787475585900,0.6479382514953610,78.08126604127510,0.6479382514953610
0,103111,human,lh,OTS,1786.0,1272.0,3149.0,2.672,0.439,0.094,0.017,7.0,1.2,0.41423553228378300,1.0203039646148700,0.24332936108112300,66.09929440196460,2.2724597454071000,0.5344765782356260,78.08126604127510,0.5344765782356260
0,103111,human,rh,CoS,1255.0,936.0,1960.0,2.506,0.351,0.101,0.015,6.0,0.9,0.6380807757377630,1.121893048286440,0.3550902009010320,53.86574308520970,1.9793336391449000,0.5012616515159610,68.74309883394980,0.5012616515159610
0,103111,human,rh,MFS,319.0,226.0,721.0,3.084,0.479,0.095,0.02,1.0,0.3,-0.040165748447179800,0.16917572915554000,-0.022352131083607700,25.359548036381400,2.553658962249760,0.6168064475059510,68.74309883394980,0.6168064475059510
0,103111,human,rh,OTS,1094.0,764.0,1883.0,2.843,0.414,0.097,0.015,5.0,0.7,0.37262091040611300,0.9059948325157170,0.20736253261566200,42.14789635164770,2.9192585945129400,0.5685195326805120,68.74309883394980,0.5685195326805120
0,103414,human,lh,CoS,1131.0,821.0,1825.0,2.592,0.327,0.108,0.021,6.0,0.9,0.6707225441932680,1.4184836149215700,0.37808436155319200,56.36434411773240,3.02545166015625,0.5184676051139830,75.36090563790840,0.5184676051139830
0,103414,human,lh,MFS,315.0,224.0,602.0,3.108,0.385,0.12,0.02,2.0,0.3,-0.04377524554729460,0.1947895586490630,-0.02467598021030430,29.171441876217900,3.1840567588806200,0.6216530799865720,75.36090563790840,0.6216530799865720
0,103414,human,lh,OTS,1394.0,985.0,2252.0,2.776,0.447,0.113,0.021,8.0,1.3,0.4603389799594880,1.1447850465774500,0.2594917118549350,49.454497350481000,3.159088134765630,0.5552026033401490,75.36090563790840,0.5552026033401490
0,103414,human,rh,CoS,1217.0,858.0,1905.0,2.529,0.383,0.099,0.018,5.0,0.9,0.6024230122566220,1.1318533420562700,0.3086463510990140,50.89626839169610,1.871443748474120,0.5058175325393680,83.93052634077470,0.5058175325393680
0,103414,human,rh,MFS,465.0,334.0,1034.0,3.165,0.472,0.105,0.017,2.0,0.3,0.026875106617808300,0.2695102393627170,0.013769233599305200,46.80875349369560,2.51145601272583,0.6330628395080570,83.93052634077470,0.6330628395080570
0,103414,human,rh,OTS,1229.0,872.0,2081.0,2.673,0.429,0.102,0.02,5.0,1.0,0.40671154856681800,1.0364429950714100,0.2083752453327180,54.228403471597400,1.9680356979370100,0.5346565246582030,83.93052634077470,0.5346565246582030
0,103515,human,lh,CoS,1082.0,783.0,1742.0,2.617,0.37,0.104,0.019,5.0,0.9,0.46788346767425500,1.188632845878600,0.247502863407135,48.051814976720100,2.551734447479250,0.5234124660491940,72.19981268396930,0.5234124660491940
0,103515,human,lh,MFS,135.0,104.0,374.0,3.027,0.316,0.091,0.015,0.0,0.1,-0.14519710838794700,0.14608797430992100,-0.07680694013834,22.649693013937100,3.006290912628170,0.6054388880729680,72.19981268396930,0.6054388880729680
0,103515,human,lh,OTS,1272.0,902.0,2195.0,2.729,0.388,0.113,0.023,7.0,1.2,0.4400634765625,1.2053639888763400,0.23278652131557500,43.904124382883800,2.907411813735960,0.5457325577735900,72.19981268396930,0.5457325577735900
0,103515,human,rh,CoS,1047.0,768.0,1739.0,2.66,0.467,0.116,0.022,6.0,1.1,0.49660471081733700,1.0928287506103500,0.27627891302108800,48.12988019705180,2.4496965408325200,0.5319875478744510,80.68656970833810,0.5319875478744510
0,103515,human,rh,MFS,273.0,193.0,633.0,3.009,0.441,0.088,0.016,1.0,0.2,-0.15441931784153000,0.042353808879852300,-0.08590897917747500,24.048206111320700,2.569232940673830,0.6017309427261350,80.68656970833810,0.6017309427261350
0,103515,human,rh,OTS,1477.0,1025.0,2590.0,2.768,0.466,0.104,0.019,6.0,1.4,0.4558994770050050,1.214594841003420,0.25363314151763900,42.96838932012260,2.6439120769500700,0.5536470413208010,80.68656970833810,0.5536470413208010
0,103818,human,lh,CoS,1410.0,1035.0,2559.0,2.829,0.677,0.114,0.019,8.0,1.2,0.5159152746200560,1.1173360347747800,0.2742449939250950,68.48308446380010,2.2694480419158900,0.5657363533973690,51.74026557363910,0.5657363533973690
0,103818,human,lh,MFS,286.0,215.0,672.0,3.516,0.325,0.135,0.017,2.0,0.3,0.17957356572151200,0.46209707856178300,0.09545587748289110,30.955280626828000,3.8506972789764400,0.7031043767929080,51.74026557363910,0.7031043767929080
0,103818,human,lh,OTS,1179.0,861.0,2025.0,2.688,0.38,0.112,0.019,6.0,1.1,0.27478906512260400,0.9948546290397640,0.14606957137584700,51.36780548547290,2.4834814071655300,0.537579357624054,51.74026557363910,0.537579357624054
0,103818,human,rh,CoS,1161.0,812.0,1972.0,2.644,0.606,0.102,0.015,6.0,0.8,0.5027726292610170,1.0955524444580100,0.27153000235557600,53.81861154911470,2.076427698135380,0.5287096500396730,56.11015784375450,0.5287096500396730
0,103818,human,rh,MFS,318.0,241.0,659.0,3.247,0.3,0.12,0.025,2.0,0.3,0.3171533942222600,0.6554636359214780,0.1712835282087330,21.077032523201500,3.3669824600219700,0.6493078470230100,56.11015784375450,0.6493078470230100
0,103818,human,rh,OTS,657.0,479.0,1233.0,2.966,0.461,0.114,0.016,4.0,0.5,0.2555607557296750,0.6837002038955690,0.13801945745945000,35.64800479522030,2.595811128616330,0.5931536555290220,56.11015784375450,0.5931536555290220
0,104416,human,lh,CoS,1173.0,848.0,1931.0,2.477,0.386,0.095,0.015,4.0,0.8,0.6817346811294560,1.3309705257415800,0.3592075705528260,41.49284174798130,1.8938212394714400,0.4953550398349760,71.09344589029630,0.4953550398349760
0,104416,human,lh,MFS,332.0,270.0,825.0,3.05,0.416,0.122,0.028,2.0,0.3,0.01390200387686490,0.31511572003364600,0.0073249973356723800,36.09100362705370,2.1579298973083500,0.6099390983581540,71.09344589029630,0.6099390983581540
0,104416,human,lh,OTS,736.0,528.0,1250.0,2.741,0.445,0.123,0.02,5.0,0.6,0.16228057444095600,0.6417362093925480,0.08550600707530980,44.90399189469330,2.221102476120000,0.5481472611427310,71.09344589029630,0.5481472611427310
0,104416,human,rh,CoS,1423.0,1042.0,2337.0,2.599,0.612,0.114,0.018,8.0,1.2,0.6688393950462340,1.1787902116775500,0.3470016121864320,52.6731919460815,2.7471060752868700,0.5198632478713990,72.82495204163150,0.5198632478713990
0,104416,human,rh,MFS,613.0,443.0,1249.0,3.232,0.472,0.131,0.021,5.0,0.6,-0.0022813850082457100,0.3009508550167080,-0.0011836093617603200,44.60387772911820,3.8175559043884300,0.646392822265625,72.82495204163150,0.646392822265625
0,104416,human,rh,OTS,1020.0,732.0,1770.0,2.646,0.586,0.116,0.017,7.0,0.8,0.17648883163929000,0.7994963526725770,0.09156445413827900,28.568113074306300,2.232793092727660,0.5292839407920840,72.82495204163150,0.5292839407920840
0,104820,human,lh,CoS,898.0,635.0,1393.0,2.444,0.718,0.109,0.019,5.0,0.7,0.431386262178421,1.0637153387069700,0.24569709599018100,44.83448497036260,2.6526479721069300,0.4888099730014800,64.99354587610450,0.4888099730014800
0,104820,human,lh,MFS,334.0,255.0,674.0,2.971,0.498,0.133,0.022,2.0,0.3,0.22579029202461200,0.4769231975078580,0.12859942018985700,25.095510451874900,1.9610378742218000,0.5942694544792180,64.99354587610450,0.5942694544792180
0,104820,human,lh,OTS,603.0,443.0,1020.0,2.469,0.411,0.12,0.023,4.0,0.6,0.07550577819347380,0.6208744049072270,0.04300449788570400,83.08843151608790,2.5354652404785200,0.49379226565361000,64.99354587610450,0.49379226565361000
0,104820,human,rh,CoS,838.0,591.0,1278.0,2.403,0.612,0.112,0.02,5.0,0.8,0.479658842086792,0.8947483897209170,0.2692086696624760,44.762957433620900,2.2151308059692400,0.48056304454803500,57.41708808076770,0.48056304454803500
