,sub,species,hemi,label,vertices,total_surface_area_(mm^2),total_gray_matter_volume_(mm^3),cortical_thickness_mean,cortical_thickness_std,rectified_mean_curvature,rectified_Gaussian_curvature,folding_index,intrinsic_curvature_index,sulcal_depth_mean,sulcal_depth_max,sulcal_pct_max_depth_mean,max_path_length,thickness_max_depth,sulcal_pct_max_thickness_mean,max_path_length_fusiform,label_mean_thickness_pct_max
0,h4_100610,human,rh,CoS,1105.0,792.0,1910.0,2.652,0.502,0.104,0.015,6.0,0.6,0.4781782925128937,1.0549840927124023,0.24016010761260986,54.865120977959435,3.0031397342681885,0.5304046869277954,84.11007413259355,0.5304046869277954
0,h4_100610,human,rh,MFS,242.0,181.0,553.0,3.284,0.399,0.125,0.021,1.0,0.3,0.1203167513012886,0.4659464359283447,0.060427840799093246,28.548079932711317,3.038212299346924,0.6567448377609253,84.11007413259355,0.6567448377609253
0,h4_100610,human,rh,OTS,1622.0,1177.0,2647.0,2.488,0.463,0.101,0.012,9.0,0.9,0.47297579050064087,0.9654096961021423,0.23754717409610748,81.71194715177268,2.2291040420532227,0.4976315498352051,84.11007413259355,0.4976315498352051
0,h5_101006,human,lh,CoS,1248.0,870.0,1744.0,2.328,0.37,0.109,0.015,7.0,0.9,0.6182206273078918,1.195142388343811,0.35233673453330994,60.18236986339308,1.8862495422363281,0.4655604660511017,53.78265787583838,0.4655604660511017
0,h5_101006,human,lh,MFS,409.0,304.0,838.0,2.988,0.323,0.12,0.017,3.0,0.3,0.04315096512436867,0.26099324226379395,0.024592628702521324,34.50799172015626,3.2032971382141113,0.5975184440612793,53.78265787583838,0.5975184440612793
0,h5_101006,human,lh,OTS,696.0,514.0,1257.0,2.864,0.457,0.127,0.017,5.0,0.6,0.294454425573349,0.949507474899292,0.167815700173378,28.773017771686362,3.3415067195892334,0.5727916359901428,53.78265787583838,0.5727916359901428
0,h5_101006,human,rh,CoS,1199.0,840.0,1710.0,2.293,0.568,0.11,0.016,8.0,0.8,0.6279178857803345,1.2130495309829712,0.33581334352493286,56.08230105944591,1.3742473125457764,0.45851191878318787,49.4733680311162,0.45851191878318787
0,h5_101006,human,rh,MFS,337.0,242.0,770.0,3.044,0.263,0.126,0.021,2.0,0.4,-0.09546947479248047,0.1373267024755478,-0.05105750262737274,33.68191316360444,3.4280295372009277,0.6087468266487122,49.4733680311162,0.6087468266487122
0,h5_101006,human,rh,OTS,544.0,400.0,1118.0,3.041,0.437,0.124,0.021,4.0,0.5,0.10423704981803894,0.6436218023300171,0.055746451020240784,38.431657469025666,2.927849769592285,0.6082618236541748,49.4733680311162,0.6082618236541748
0,h6_101107,human,lh,CoS,699.0,496.0,1263.0,2.881,0.669,0.099,0.012,3.0,0.4,0.3994901180267334,0.8117647767066956,0.22755271196365356,34.63846545622329,2.6983590126037598,0.5762391686439514,59.6448434734467,0.5762391686439514
0,h6_101107,human,lh,MFS,754.0,544.0,1381.0,2.719,0.485,0.109,0.016,4.0,0.6,0.44608840346336365,1.1232514381408691,0.25409549474716187,45.41280080160127,2.465712785720825,0.5437624454498291,59.6448434734467,0.5437624454498291
0,h6_101107,human,lh,OTS,838.0,622.0,1604.0,2.797,0.433,0.094,0.013,3.0,0.5,0.3190734386444092,0.8514917492866516,0.18174675107002258,41.97535050179088,2.6258997917175293,0.5593859553337097,59.6448434734467,0.5593859553337097
0,h6_101107,human,rh,CoS,973.0,680.0,1557.0,2.616,0.52,0.095,0.012,4.0,0.5,0.6068805456161499,1.0131675004959106,0.3447627127170563,45.468059831919525,2.634242534637451,0.5232425928115845,76.05290088786278,0.5232425928115845
0,h6_101107,human,rh,MFS,559.0,388.0,951.0,2.821,0.465,0.1,0.012,3.0,0.3,0.291907399892807,0.6340622305870056,0.16582965850830078,29.403436429783333,2.8468329906463623,0.5642445683479309,76.05290088786278,0.5642445683479309
0,h6_101107,human,rh,OTS,1189.0,856.0,2088.0,2.726,0.505,0.096,0.013,5.0,0.7,0.2666724920272827,0.9039494395256042,0.15149396657943726,62.694611296061865,2.6858737468719482,0.5451443791389465,76.05290088786278,0.5451443791389465
0,h7_101309,human,lh,CoS,1529.0,1101.0,2221.0,2.345,0.336,0.104,0.016,8.0,1.2,0.6859248876571655,1.3921326398849487,0.3411400318145752,51.50544880409433,2.3133578300476074,0.4689728319644928,55.4391779084295,0.4689728319644928
0,h7_101309,human,lh,MFS,650.0,469.0,1293.0,2.991,0.447,0.138,0.068,29.0,2.8,0.04357833042740822,0.3725309669971466,0.021673385053873062,47.63428166407651,2.838876247406006,0.5982703566551208,55.4391779084295,0.5982703566551208
0,h7_101309,human,lh,OTS,1151.0,832.0,2090.0,2.842,0.425,0.112,0.018,6.0,1.0,0.4196350872516632,1.2117292881011963,0.20870263874530792,46.4286455470954,3.2903754711151123,0.5684147477149963,55.4391779084295,0.5684147477149963
0,h7_101309,human,rh,CoS,1532.0,1104.0,2331.0,2.413,0.404,0.102,0.019,7.0,1.3,0.6364933252334595,1.3039661645889282,0.344846248626709,52.37968929324492,2.7664685249328613,0.48250633478164673,67.63601582490247,0.48250633478164673
0,h7_101309,human,rh,MFS,139.0,107.0,354.0,3.323,0.266,0.127,0.035,1.0,0.2,-0.08307543396949768,0.16826288402080536,-0.04500950872898102,14.002695149607034,3.2941203117370605,0.6646731495857239,67.63601582490247,0.6646731495857239
0,h7_101309,human,rh,OTS,721.0,520.0,1222.0,2.688,0.444,0.112,0.019,4.0,0.5,0.14632922410964966,0.6634100079536438,0.0792798325419426,35.75200804067389,2.2862300872802734,0.5376177430152893,67.63601582490247,0.5376177430152893
0,h8_101410,human,lh,CoS,1366.0,978.0,2256.0,2.562,0.443,0.104,0.019,6.0,1.1,0.5747849345207214,1.198210597038269,0.30945703387260437,56.01561800297378,2.1548044681549072,0.5123464465141296,70.55022450085869,0.5123464465141296
0,h8_101410,human,lh,MFS,476.0,355.0,1142.0,3.454,0.488,0.121,0.02,3.0,0.4,-0.03450872749090195,0.29487836360931396,-0.018579069525003433,40.97075341188883,3.753399133682251,0.6908650398254395,70.55022450085869,0.6908650398254395
0,h8_101410,human,lh,OTS,1714.0,1228.0,3096.0,2.792,0.518,0.099,0.018,7.0,1.3,0.5692196488380432,1.5782986879348755,0.30646076798439026,62.577569718566316,2.3679351806640625,0.5583619475364685,70.55022450085869,0.5583619475364685
0,h8_101410,human,rh,CoS,1231.0,885.0,1712.0,2.204,0.573,0.108,0.014,9.0,0.8,0.4550108015537262,1.0702056884765625,0.21999767422676086,59.753432030494466,2.5908851623535156,0.44076430797576904,93.74794031415036,0.44076430797576904
0,h8_101410,human,rh,MFS,461.0,322.0,953.0,3.271,0.676,0.106,0.018,3.0,0.4,0.0642426460981369,0.265102356672287,0.031061308458447456,44.402630756286115,3.5513484477996826,0.6541194915771484,93.74794031415036,0.6541194915771484
0,h8_101410,human,rh,OTS,1565.0,1103.0,2642.0,2.735,0.471,0.103,0.018,8.0,1.2,0.5473406314849854,1.3132905960083008,0.26463913917541504,57.409236292429334,2.7357630729675293,0.5469698309898376,93.74794031415036,0.5469698309898376
0,h9_101915,human,lh,CoS,1186.0,893.0,2074.0,2.63,0.419,0.099,0.014,5.0,0.7,0.5728323459625244,1.093543529510498,0.31781691312789917,51.700268431466874,2.1575677394866943,0.5259779691696167,88.75109894757401,0.5259779691696167
0,h9_101915,human,lh,MFS,516.0,376.0,1054.0,3.158,0.513,0.118,0.02,3.0,0.4,0.06893343478441238,0.4409017860889435,0.038245417177677155,33.574463632176695,2.531080484390259,0.6316348314285278,88.75109894757401,0.6316348314285278
0,h9_101915,human,lh,OTS,1320.0,968.0,2373.0,2.746,0.536,0.119,0.018,9.0,1.2,0.38891687989234924,0.9443548321723938,0.21577759087085724,42.51536324446374,3.6361136436462402,0.5491937398910522,88.75109894757401,0.5491937398910522
0,h9_101915,human,rh,CoS,1329.0,961.0,2216.0,2.624,0.493,0.089,0.008,6.0,0.5,0.49874991178512573,1.0991989374160767,0.2699686884880066,60.302642560103465,2.644388437271118,0.5247858166694641,90.27133282155603,0.5247858166694641
0,h9_101915,human,rh,MFS,568.0,433.0,1266.0,3.295,0.486,0.115,0.016,3.0,0.4,0.06569776684045792,0.3839724361896515,0.035561587661504745,43.31554656405548,3.4719834327697754,0.6590279340744019,90.27133282155603,0.6590279340744019
0,h9_101915,human,rh,OTS,872.0,628.0,1518.0,2.862,0.407,0.106,0.013,5.0,0.6,0.4695518910884857,0.9737714529037476,0.25416406989097595,47.74205790493316,2.604464054107666,0.5723687410354614,90.27133282155603,0.5723687410354614
0,h10_102008,human,lh,CoS,1300.0,938.0,2273.0,2.757,0.45,0.109,0.02,23.0,1.2,0.6339735984802246,1.2793586254119873,0.3403831720352173,59.09693565672835,1.8673324584960938,0.551351010799408,75.65721610958572,0.551351010799408
0,h10_102008,human,lh,MFS,322.0,225.0,682.0,3.263,0.548,0.105,0.016,2.0,0.2,-0.07581166923046112,0.19602787494659424,-0.040703609585762024,31.1860601309808,3.329108953475952,0.652536153793335,75.65721610958572,0.652536153793335
0,h10_102008,human,lh,OTS,1538.0,1074.0,2629.0,2.882,0.556,0.118,0.023,9.0,1.6,0.3854592442512512,1.0980297327041626,0.20695477724075317,57.35962408808906,2.7657222747802734,0.5764952898025513,75.65721610958572,0.5764952898025513
0,h10_102008,human,rh,CoS,1711.0,1207.0,2732.0,2.612,0.57,0.099,0.018,8.0,1.4,0.5449628829956055,1.1696864366531372,0.279978483915329,67.65254286336096,2.4272046089172363,0.5224207639694214,82.78941562099163,0.5224207639694214
0,h10_102008,human,rh,MFS,860.0,612.0,1668.0,3.072,0.583,0.122,0.022,6.0,1.0,0.0552518256008625,0.4407877027988434,0.028386009857058525,30.592293244671655,2.342986583709717,0.6143137216567993,82.78941562099163,0.6143137216567993
0,h10_102008,human,rh,OTS,1590.0,1106.0,2507.0,2.665,0.522,0.102,0.015,8.0,1.1,0.47107231616973877,1.2202601432800293,0.24201667308807373,73.84028189899101,2.9516639709472656,0.5329399704933167,82.78941562099163,0.5329399704933167
0,h11_102311,human,lh,CoS,1375.0,1015.0,2189.0,2.374,0.38,0.103,0.017,6.0,1.1,0.5761206746101379,1.152829647064209,0.29716241359710693,51.01193410909095,2.0943312644958496,0.4747287929058075,86.74422480845487,0.4747287929058075
0,h11_102311,human,lh,MFS,347.0,248.0,767.0,3.241,0.372,0.103,0.019,2.0,0.3,0.1309432089328766,0.35419267416000366,0.06754037737846375,26.38098135968484,3.3368420600891113,0.6482514142990112,86.74422480845487,0.6482514142990112
0,h11_102311,human,lh,OTS,922.0,697.0,1758.0,2.786,0.657,0.115,0.021,5.0,0.9,0.2982436716556549,1.1664133071899414,0.1538337767124176,29.607751490127303,2.2673864364624023,0.5571649074554443,86.74422480845487,0.5571649074554443
0,h11_102311,human,rh,CoS,980.0,702.0,1575.0,2.513,0.407,0.095,0.013,5.0,0.6,0.48749053478240967,1.0628923177719116,0.25707805156707764,40.65541929477892,2.7243785858154297,0.5025767683982849,60.18802817743038,0.5025767683982849
0,h11_102311,human,rh,MFS,246.0,189.0,580.0,3.323,0.368,0.122,0.023,1.0,0.3,0.16174127161502838,0.370201051235199,0.08529423177242279,22.993926633597912,3.291961908340454,0.6646633744239807,60.18802817743038,0.6646633744239807
0,h11_102311,human,rh,OTS,844.0,623.0,1711.0,2.895,0.504,0.107,0.018,4.0,0.7,0.31584426760673523,0.796413779258728,0.16656044125556946,43.322066683518464,2.5678153038024902,0.5789105296134949,60.18802817743038,0.5789105296134949
0,h12_102513,human,lh,CoS,1276.0,923.0,2399.0,2.992,0.443,0.099,0.015,5.0,0.9,0.5092483162879944,1.0512721538543701,0.2785639762878418,58.58337970638783,2.5498909950256348,0.5984174013137817,82.75629291608516,0.5984174013137817
0,h12_102513,human,lh,MFS,398.0,287.0,791.0,3.213,0.366,0.118,0.018,2.0,0.3,-0.029159963130950928,0.2163073718547821,-0.015950791537761688,32.49925319626694,3.404529094696045,0.6426439881324768,82.75629291608516,0.6426439881324768
0,h12_102513,human,lh,OTS,1016.0,737.0,1946.0,2.956,0.453,0.122,0.021,6.0,1.1,0.38117629289627075,1.259966492652893,0.20850726962089539,40.37530341341692,3.5529801845550537,0.5912846922874451,82.75629291608516,0.5912846922874451
0,h12_102513,human,rh,CoS,1114.0,803.0,1828.0,2.748,0.417,0.088,0.011,4.0,0.6,0.6770355701446533,1.1764867305755615,0.37015020847320557,43.22058060496951,2.136660575866699,0.5495074987411499,87.85536997351589,0.5495074987411499
0,h12_102513,human,rh,MFS,419.0,290.0,905.0,3.266,0.43,0.1,0.013,2.0,0.3,0.1097319945693016,0.35219815373420715,0.05999288707971573,33.17638076203991,2.504701614379883,0.6532993316650391,87.85536997351589,0.6532993316650391
0,h12_102513,human,rh,OTS,1351.0,964.0,2414.0,2.882,0.452,0.099,0.015,6.0,0.8,0.36947375535964966,1.1358166933059692,0.20199942588806152,52.81592669126063,2.2509350776672363,0.5763776302337646,87.85536997351589,0.5763776302337646
0,h13_102816,human,lh,CoS,918.0,691.0,1573.0,2.549,0.531,0.118,0.022,5.0,0.9,0.5945660471916199,1.1798280477523804,0.30106422305107117,47.01117499260181,3.2168407440185547,0.5097421407699585,66.7819306556824,0.5097421407699585
0,h13_102816,human,lh,MFS,355.0,258.0,838.0,3.317,0.366,0.125,0.033,4.0,0.6,-0.09719318151473999,0.1499188393354416,-0.04921469837427139,35.62127040103164,3.7048020362854004,0.663452684879303,66.7819306556824,0.663452684879303
0,h13_102816,human,lh,OTS,1194.0,821.0,2044.0,2.727,0.43,0.111,0.023,8.0,1.1,0.372361958026886,1.198697805404663,0.18854904174804688,47.46084125524487,2.911724328994751,0.5453979969024658,66.7819306556824,0.5453979969024658
0,h13_102816,human,rh,CoS,1102.0,784.0,1601.0,2.422,0.425,0.106,0.016,6.0,0.8,0.5941737294197083,1.1553022861480713,0.29721981287002563,53.80473077669976,1.9688358306884766,0.48448848724365234,71.04447990678752,0.48448848724365234
0,h13_102816,human,rh,MFS,220.0,167.0,477.0,2.592,0.426,0.105,0.02,1.0,0.2,-0.004205296281725168,0.24580621719360352,-0.002103586681187153,27.988661533618526,1.9584784507751465,0.5183394551277161,71.04447990678752,0.5183394551277161
0,h13_102816,human,rh,OTS,672.0,490.0,1218.0,2.74,0.506,0.111,0.021,3.0,0.6,0.29842743277549744,0.9646698236465454,0.14928051829338074,41.72100793972989,2.194422721862793,0.5480464696884155,71.04447990678752,0.5480464696884155
0,h14_103111,human,lh,CoS,996.0,762.0,1838.0,2.578,0.413,0.099,0.015,4.0,0.7,0.6431065797805786,1.1185179948806763,0.37777233123779297,48.07430463390042,2.513669967651367,0.5156835317611694,78.08126604127506,0.5156835317611694
0,h14_103111,human,lh,MFS,465.0,347.0,1016.0,3.24,0.497,0.113,0.017,2.0,0.4,0.04364386945962906,0.26247265934944153,0.02563718892633915,40.465573084530995,3.1872787475585938,0.6479382514953613,78.08126604127506,0.6479382514953613
0,h14_103111,human,lh,OTS,1786.0,1272.0,3149.0,2.672,0.439,0.094,0.017,7.0,1.2,0.41423553228378296,1.0203039646148682,0.24332936108112335,66.09929440196461,2.2724597454071045,0.5344765782356262,78.08126604127506,0.5344765782356262
0,h14_103111,human,rh,CoS,1255.0,936.0,1960.0,2.506,0.351,0.101,0.015,6.0,0.9,0.6380807757377625,1.121893048286438,0.3550902009010315,53.86574308520974,1.9793336391448975,0.5012616515159607,68.74309883394984,0.5012616515159607
0,h14_103111,human,rh,MFS,319.0,226.0,721.0,3.084,0.479,0.095,0.02,1.0,0.3,-0.040165748447179794,0.16917572915554047,-0.022352131083607674,25.359548036381426,2.553658962249756,0.6168064475059509,68.74309883394984,0.6168064475059509
0,h14_103111,human,rh,OTS,1094.0,764.0,1883.0,2.843,0.414,0.097,0.015,5.0,0.7,0.37262091040611267,0.9059948325157166,0.20736253261566162,42.14789635164772,2.9192585945129395,0.5685195326805115,68.74309883394984,0.5685195326805115
0,h15_103414,human,lh,CoS,1131.0,821.0,1825.0,2.592,0.327,0.108,0.021,6.0,0.9,0.6707225441932678,1.4184836149215698,0.37808436155319214,56.36434411773236,3.02545166015625,0.5184676051139832,75.36090563790837,0.5184676051139832
0,h15_103414,human,lh,MFS,315.0,224.0,602.0,3.108,0.385,0.12,0.02,2.0,0.3,-0.04377524554729462,0.1947895586490631,-0.02467598021030426,29.171441876217877,3.1840567588806152,0.6216530799865723,75.36090563790837,0.6216530799865723
0,h15_103414,human,lh,OTS,1394.0,985.0,2252.0,2.776,0.447,0.113,0.021,8.0,1.3,0.4603389799594879,1.1447850465774536,0.2594917118549347,49.454497350481034,3.159088134765625,0.5552026033401489,75.36090563790837,0.5552026033401489
0,h15_103414,human,rh,CoS,1217.0,858.0,1905.0,2.529,0.383,0.099,0.018,5.0,0.9,0.6024230122566223,1.1318533420562744,0.3086463510990143,50.89626839169607,1.871443748474121,0.5058175325393677,83.93052634077472,0.5058175325393677
0,h15_103414,human,rh,MFS,465.0,334.0,1034.0,3.165,0.472,0.105,0.017,2.0,0.3,0.026875106617808342,0.2695102393627167,0.013769233599305153,46.80875349369556,2.51145601272583,0.6330628395080566,83.93052634077472,0.6330628395080566
0,h15_103414,human,rh,OTS,1229.0,872.0,2081.0,2.673,0.429,0.102,0.02,5.0,1.0,0.40671154856681824,1.0364429950714111,0.2083752453327179,54.228403471597375,1.9680356979370117,0.5346565246582031,83.93052634077472,0.5346565246582031
0,h16_103515,human,lh,CoS,1082.0,783.0,1742.0,2.617,0.37,0.104,0.019,5.0,0.9,0.46788346767425537,1.188632845878601,0.247502863407135,48.051814976720124,2.551734447479248,0.5234124660491943,72.19981268396928,0.5234124660491943
0,h16_103515,human,lh,MFS,135.0,104.0,374.0,3.027,0.316,0.091,0.015,0.0,0.1,-0.14519710838794708,0.14608797430992126,-0.07680694013834,22.649693013937124,3.006290912628174,0.6054388880729675,72.19981268396928,0.6054388880729675
0,h16_103515,human,lh,OTS,1272.0,902.0,2195.0,2.729,0.388,0.113,0.023,7.0,1.2,0.4400634765625,1.2053639888763428,0.23278652131557465,43.904124382883815,2.907411813735962,0.5457325577735901,72.19981268396928,0.5457325577735901
0,h16_103515,human,rh,CoS,1047.0,768.0,1739.0,2.66,0.467,0.116,0.022,6.0,1.1,0.49660471081733704,1.0928287506103516,0.27627891302108765,48.12988019705183,2.4496965408325195,0.5319875478744507,80.68656970833808,0.5319875478744507
0,h16_103515,human,rh,MFS,273.0,193.0,633.0,3.009,0.441,0.088,0.016,1.0,0.2,-0.15441931784152985,0.042353808879852295,-0.08590897917747498,24.048206111320685,2.569232940673828,0.6017309427261353,80.68656970833808,0.6017309427261353
0,h16_103515,human,rh,OTS,1477.0,1025.0,2590.0,2.768,0.466,0.104,0.019,6.0,1.4,0.4558994770050049,1.214594841003418,0.25363314151763916,42.96838932012263,2.6439120769500732,0.5536470413208008,80.68656970833808,0.5536470413208008
0,h17_103818,human,lh,CoS,1410.0,1035.0,2559.0,2.829,0.677,0.114,0.019,8.0,1.2,0.5159152746200562,1.1173360347747803,0.2742449939250946,68.48308446380008,2.2694480419158936,0.5657363533973694,51.74026557363911,0.5657363533973694
0,h17_103818,human,lh,MFS,286.0,215.0,672.0,3.516,0.325,0.135,0.017,2.0,0.3,0.17957356572151184,0.46209707856178284,0.09545587748289108,30.955280626827975,3.8506972789764404,0.7031043767929077,51.74026557363911,0.7031043767929077
0,h17_103818,human,lh,OTS,1179.0,861.0,2025.0,2.688,0.38,0.112,0.019,6.0,1.1,0.27478906512260437,0.9948546290397644,0.14606957137584686,51.36780548547294,2.4834814071655273,0.537579357624054,51.74026557363911,0.537579357624054
0,h17_103818,human,rh,CoS,1161.0,812.0,1972.0,2.644,0.606,0.102,0.015,6.0,0.8,0.5027726292610168,1.0955524444580078,0.27153000235557556,53.81861154911471,2.076427698135376,0.5287096500396729,56.11015784375448,0.5287096500396729
0,h17_103818,human,rh,MFS,318.0,241.0,659.0,3.247,0.3,0.12,0.025,2.0,0.3,0.3171533942222595,0.6554636359214783,0.1712835282087326,21.077032523201535,3.3669824600219727,0.6493078470230103,56.11015784375448,0.6493078470230103
0,h17_103818,human,rh,OTS,657.0,479.0,1233.0,2.966,0.461,0.114,0.016,4.0,0.5,0.2555607557296753,0.6837002038955688,0.13801945745944977,35.64800479522033,2.595811128616333,0.5931536555290222,56.11015784375448,0.5931536555290222
0,h18_104416,human,lh,CoS,1173.0,848.0,1931.0,2.477,0.386,0.095,0.015,4.0,0.8,0.6817346811294556,1.3309705257415771,0.3592075705528259,41.49284174798126,1.8938212394714355,0.4953550398349762,71.09344589029632,0.4953550398349762
0,h18_104416,human,lh,MFS,332.0,270.0,825.0,3.05,0.416,0.122,0.028,2.0,0.3,0.01390200387686491,0.31511572003364563,0.0073249973356723785,36.09100362705368,2.1579298973083496,0.6099390983581543,71.09344589029632,0.6099390983581543
0,h18_104416,human,lh,OTS,736.0,528.0,1250.0,2.741,0.445,0.123,0.02,5.0,0.6,0.16228057444095612,0.6417362093925476,0.08550600707530975,44.90399189469327,2.221102476119995,0.5481472611427307,71.09344589029632,0.5481472611427307
0,h18_104416,human,rh,CoS,1423.0,1042.0,2337.0,2.599,0.612,0.114,0.018,8.0,1.2,0.6688393950462341,1.1787902116775513,0.3470016121864319,52.6731919460815,2.7471060752868652,0.5198632478713989,72.82495204163149,0.5198632478713989
0,h18_104416,human,rh,MFS,613.0,443.0,1249.0,3.232,0.472,0.131,0.021,5.0,0.6,-0.0022813850082457066,0.3009508550167084,-0.0011836093617603183,44.60387772911822,3.8175559043884277,0.646392822265625,72.82495204163149,0.646392822265625
0,h18_104416,human,rh,OTS,1020.0,732.0,1770.0,2.646,0.586,0.116,0.017,7.0,0.8,0.17648883163928986,0.7994963526725769,0.09156445413827896,28.568113074306275,2.232793092727661,0.5292839407920837,72.82495204163149,0.5292839407920837
