sub,hemi,1,2,3,MCGS,POS,ifrms,prculs,prcus1,prcus2,prcus3,sbps,sps,w,x,y
123,lh,0.9985966264964916,0.9877416691347434,1.1299070872949597,0.6818373682912788,1.2458563865054102,0.9877416691347434,0.631935666699065,0.6233940872428652,0.7228317738587908,0.83792456563153,0.5834331785551133,0.6701711196086724,0.9081343538859838,0.9730725477195408,0.7395452861760021
123,rh,,0.4505404300287992,0.4424451357505568,0.7746366297096389,0.7297921466591664,0.4505404300287992,0.683689085495921,0.4302187374706596,0.4304527260186187,0.437317724121913,0.53651154907367,0.5397028450126067,0.4463722926600453,0.4515672912135571,
124,lh,,0.699811108289512,,0.8482284683112249,0.665032182266986,0.699811108289512,0.6216859185050767,0.5014839610890511,1.727168398684636,0.5512217058553134,0.5217993584433547,0.5934087850435894,0.5425646502398447,0.6629914339822305,
124,rh,,0.5167699635128603,0.5240228985765684,0.7723828737171368,0.8267553822722667,0.5167699635128603,0.6368115986848146,0.8552182531329846,0.5082528020898605,0.7156561670263074,0.6823356803517457,0.6443568224237798,0.5219464081976841,,
127,lh,0.5072303858870908,0.5139532317762667,0.489609904540212,0.5251246016662381,0.5513979643838722,0.5139532317762667,0.4950487188975752,0.5127814401482543,0.5125045422592007,0.4957169764157029,0.49333923438528,0.4902303527877486,0.5006977145534566,0.4760350479278924,
127,rh,0.8997294656649952,0.7228458098299524,,0.7659440768634649,1.1452043734054955,0.7228458098299524,0.5286450543045453,0.8343664838432624,0.5753409636025925,0.5631557480226639,0.5151355058114097,0.5931660578142279,0.8379638092176319,,
129,lh,,0.5137019866029849,0.6046082137314852,0.6361803298141657,0.634104827996141,0.5137019866029849,0.4702830843988431,0.5022838669074059,0.3984921286691976,0.6197329150868895,0.4733932063470353,0.446661254414383,0.5395189805947014,0.4978153497200143,0.4695935029597098
129,rh,,0.4559835448097599,,0.9053776809224776,0.8989889138142675,0.4559835448097599,0.6092882861391493,0.4761644329245935,0.4623829746465875,0.7597210459994481,0.545133129547462,,0.4687183679157997,0.4766936137352748,0.5488242402849988
130,lh,,1.081876315017788,,0.9349206225548676,0.8249415366092795,1.081876315017788,1.0162425154449488,0.8218451774931049,0.8299943763281419,1.0368013991903524,1.0292095089265607,,1.0099114160571323,1.0232535849334656,
130,rh,,0.7081095564964,,0.6575162162589403,1.1274473486116618,0.7081095564964,0.5343254800260848,0.565292302421772,0.57684964870811,0.580868396076242,0.7814131616478963,,0.9666831388099686,0.928476976863736,
134,lh,,0.5074176154996897,,1.0616767543721752,0.846091881462832,0.5074176154996897,0.4765817019690992,0.4489698663831278,0.4770711744877215,0.4902863291233263,0.4563751729088604,,0.5005389792323359,0.5033878718301903,
134,rh,,0.786196620820389,,0.7041349474824017,1.0941890274898274,0.786196620820389,0.5438663906747128,0.7312153183065041,0.6802891069865578,0.6211081121530824,0.6862992403161637,,0.7193666125056486,,
142,lh,,0.9034827145696772,,0.7551234242027247,0.9578250721974676,0.9034827145696772,0.5930622547244152,0.6490078591070059,0.6255005520485921,0.7339679748441548,0.6822814711211951,0.6285986142496192,0.7528024755612897,0.8922725152125139,0.8589931468960919
142,rh,,1.1222962247747976,,0.7743014484723145,0.9645957484908192,1.1222962247747976,0.6921923047966677,1.0710925260990471,1.247999325325276,0.651484875204723,0.853531455887776,,0.8609632361659698,1.162191421112191,
143,lh,,0.4578876517226249,0.451799037780561,0.581322271612684,0.6240257295942105,0.4578876517226249,0.5067972986925849,0.4401351625307333,0.4702533255962594,0.5010307580359148,0.4736945861533267,,,0.4628113994277661,0.451799037780561
143,rh,,0.8208181431233668,,0.7110011008659676,0.6234751156337135,0.8208181431233668,0.7604185878282039,0.8937256930349682,0.6141088893066531,1.0747405359666606,0.5732235542928716,0.6555931578770453,0.9909620835190656,,
147,lh,,0.4288400622540004,,0.6209992625594507,0.5387750061598966,0.4288400622540004,0.52897979944422,0.5057869439400242,0.4752781976271917,0.5310976437318013,0.4964824675600995,,0.4290373490037217,,0.389509323782262
147,rh,,0.7911435047154791,,1.357476891894831,1.561174653656244,0.7911435047154791,0.5450233202435937,0.7614030198504678,0.7118174553843354,0.6407868203049444,0.6360251266612541,,0.7824910325301986,,
148,lh,,0.8294835341461035,0.8894251421695393,0.5963204663242567,0.5851160031120867,0.8294835341461035,0.7725628649459375,0.6178095594902508,0.6033994221731559,0.6589477509295082,0.5954635769825785,0.6200761426420449,0.7369628880198209,0.8080634339456814,0.8231227776656963
148,rh,0.4901873326415104,0.4533169111347254,0.4694756192335045,0.6579652772836749,0.8325432070859452,0.4533169111347254,0.7806157743066099,0.4483658743825477,0.561508230444316,0.5092727343270411,0.4665085715068678,,0.4421227098878371,0.4487022331721999,
149,lh,,0.4381906295425137,0.4411630877981582,1.3031889786774635,1.0547697167680012,0.4381906295425137,0.6416723044376575,0.5059594421806672,0.7562416836551895,0.7723048030714705,0.6446101957041969,,0.4251375813760466,,
149,rh,,0.6682248912759716,,1.5390456719912224,0.6394842686053412,0.6682248912759716,0.5637195190964129,0.5201454275809074,0.5518546004033653,0.5176668159657172,0.5054270933827367,,0.532062703551136,0.5156770469616838,
153,lh,1.1510834927943037,1.134737348641589,1.170249648114954,0.8900846957371563,1.1819740566554915,1.134737348641589,0.7972460531911746,0.8791855289358774,1.3366841652953818,1.028022324781367,0.6998301139772454,,0.9517643870890476,,
153,rh,1.0428364382249744,0.9786196020311456,1.04613917022095,0.6257230269667604,0.6734409388749061,0.9786196020311456,0.5586167608897059,1.0701419397247576,0.5252425892623522,0.7213618690174309,0.5864513394994525,0.5661235447648081,0.8062737741105714,,0.8077566578870307
160,lh,0.5600934940636404,0.510453630475602,,0.5980145221899804,1.285816860672262,0.510453630475602,0.5137727001064121,0.3811769778232189,0.5233607361888909,0.4816785344688626,0.418773728041695,,0.4210994261108536,,0.5374171765197017
160,rh,,1.0204370628295445,,1.0134841290943315,1.855867772441945,1.0204370628295445,0.8759085706900511,0.5400563952383501,0.6250864133707728,0.5052781355456143,0.6318888500278463,0.5806662469553969,0.7145567346868076,,
171,lh,,0.8096192663298726,,0.6164060793270194,0.7468577441467501,0.8096192663298726,0.644454464632612,0.7491655340308045,0.7316894918857875,0.5402234289512233,0.5957190023707963,0.6091816482303534,0.7308302519146725,0.692616362520569,0.6712783692326485
171,rh,0.4814908580703538,0.5582007963176846,0.5323588359596018,1.1694374375986574,2.746204944950361,0.5582007963176846,0.5187711837210374,0.7337997820199299,0.4814908580703538,0.9689652862364592,0.9282676354399568,0.5172808417780257,0.5006903657241317,,
176,lh,,0.5101143645064019,,0.7477889649258429,0.5325410820839199,0.5101143645064019,0.4655791240145637,0.4311691470618921,0.495001589593389,0.4017171708873188,0.3778001641811197,,0.4819948579297619,0.4023682791650593,
176,rh,0.4665962368241661,0.4863710247571811,,0.9086602833365648,0.7629468124058945,0.4863710247571811,0.4779671776134612,0.4650132918642332,0.4946165213986956,0.496195998276084,0.4794526800526452,0.4380494727552095,0.5045932166207432,0.4801149641795786,
178,lh,0.5082414835499357,0.5070286730345201,0.4240406547781778,0.6670209684797744,0.8861308170494206,0.5070286730345201,0.6401851374514343,0.459787798020167,0.6523338183678542,0.5605631859949356,0.6369842090817487,0.4683044968168608,0.4407357533006336,0.459787798020167,0.4256969065482874
178,rh,0.6764184842951131,0.799702742179669,0.7561909070049433,1.0918852891051056,0.7684011951138227,0.799702742179669,0.815344332509099,0.4813984873268396,0.7809735951857095,0.7697530829948918,0.6910640425589649,0.5422512398407324,0.7178843075769954,0.7968373041958501,0.7234983404083882
179,lh,0.4525980414631163,0.4352055281953654,0.430332185283505,0.6703188703948004,0.7055891489065289,0.4352055281953654,0.632721921161046,0.5244987286786595,0.5690291864782789,0.4352055281953654,0.5604749668114561,,0.4350427881055911,0.4285099468150184,
179,rh,,0.4454456990418088,0.4553140638688218,0.897957651650669,0.8992841105840377,0.4454456990418088,0.4119363338958945,0.4450936166711485,0.4092167668951504,0.4450936166711485,0.6273120391439777,0.51110282825508,0.4411306002734392,,
181,lh,0.5063872681120754,0.5475402534535645,,0.6515913818373706,0.7523130407288277,0.5475402534535645,0.5174207647310063,0.4942588851497531,0.4540238439676161,0.519082244903041,0.4986877665035604,,0.504995978420718,0.50056239088572,
181,rh,0.554433627889567,0.6193093857844995,,0.8919041351952726,0.7492789991794313,0.6193093857844995,0.4497733084092107,0.47285359528831,0.5376796100527279,0.7491396808087831,0.5283431217005594,0.4497733084092107,0.528707108188903,0.4906206956761287,
183,lh,,0.8581853508914475,0.9954218008037944,0.7457477728392652,0.8294909073343049,0.8581853508914475,0.5896424021265645,0.6304111560631871,0.7681250060082232,0.934859061821052,0.6245930884070123,0.5660584691418473,0.6656051229926019,0.7966444789968105,1.1153347969324785
183,rh,,0.9724230306909798,0.8443054444416466,0.8922432833321865,0.5073324845990406,0.9724230306909798,1.2566221739239825,0.7485805946174519,0.7928555703999107,0.9766815748287748,0.5061498822042866,0.5310073136172988,0.7778440054866387,0.8735414624388761,
184,lh,,1.098686120319487,,1.402706553599078,0.643166783983175,1.098686120319487,0.4670932083482121,0.4317199505668076,0.9208111880844244,0.944362567135396,0.4660984414118164,0.5123035736816292,0.9648708577729947,,0.5186475294544697
184,rh,,0.3984392360858912,0.3980816684512702,1.0699005725737396,0.7452853155373824,0.3984392360858912,0.4810780855518282,0.5002471879668474,0.478846676628337,0.4274062259469928,0.4768165743696192,,0.3778121017659713,,
185,lh,,0.7278033461778559,0.6888613820527909,0.5995755139984709,0.9976143313567702,0.7278033461778559,0.5801898347398147,0.6666346264781364,0.5524504410283032,0.5710391477752563,0.554862470862054,0.6676231250763244,0.6348952992258732,0.6936528416317933,
185,rh,,0.6673240194455384,0.681732691051469,0.8291508175574254,0.8890662199756185,0.6673240194455384,0.6055393719731487,0.5461668570835863,0.6298222134819518,0.6656681760968014,0.6423325518545158,0.6698130249847865,0.6106542028568862,0.6770173607877518,
187,lh,1.0578580646330482,0.6053558800043344,,0.6066626666113477,0.6062055638851924,0.6053558800043344,0.6368343182912728,0.5393790618345546,0.671448871917089,0.6350906262323017,0.4945687707928913,0.6005046826425748,0.6188946234906516,0.6300205008316806,0.6665840078135971
187,rh,1.4674334743708384,1.2514833820956062,1.5140146757992057,0.637575519634051,2.092119790722741,1.2514833820956062,0.8453253440559143,0.6580796074016183,0.8264807937627384,0.7479645952296168,0.625263694116686,,1.3657126433368751,1.0499571551284332,
189,lh,,0.4144634540506891,,0.7841905643651179,0.5037811246655501,0.4144634540506891,0.5574146219004008,0.4521019079725164,0.5581636412001717,0.3864486011069422,0.4530526406481442,0.5277926043689166,0.4533148995258664,0.4521019079725164,
189,rh,,0.6728671687754214,0.6390806393571629,0.6999938992529477,1.2007420492681191,0.6728671687754214,0.4803670199153463,0.579808019491119,0.4772325449532024,0.5928869642663261,0.5402187949920912,0.4512147791080458,0.5795318289354721,,
190,lh,,0.3960782656122953,0.4496240298307264,0.6254212936362532,1.0622845369518927,0.3960782656122953,0.5731392635135071,0.4273251005207027,1.5212182061945274,0.4926774926815718,0.4407046064650569,,0.4163809263191266,0.434855383026936,
190,rh,,0.5332410840718428,,0.9437841788300824,1.6612596763123046,0.5332410840718428,0.5663517575012147,0.6613994861249741,0.6809038264527095,0.4814660714442247,0.670611511697792,0.4892956217230783,0.4445887330863288,,
191,lh,0.4693732456986904,0.4698242217835923,0.4794125402758127,0.6001628400294788,0.4834297255546852,0.4698242217835923,0.4973887931251083,0.4527440648300773,0.5210392899116202,0.4698242217835923,0.482534932208264,0.4270330172269312,0.4709596301359698,0.4698242217835923,
191,rh,,0.7725366582687443,,0.5283133956024169,0.7158583550420673,0.7725366582687443,0.5649041913960127,0.7647977915415799,0.518780205049905,0.6475259135422028,0.5712118582883272,0.7135531838502094,0.7241103937549616,0.7816349127540441,
193,lh,1.5550350401428803,1.4264942873370976,1.711575134942155,0.9817910842213262,0.9123385279038856,1.4264942873370976,1.162679830908819,1.0213734544256048,1.02492378837737,0.7082642126104197,0.8707543573203209,,1.3008314181758576,1.2150356189933624,0.7583837812364964
193,rh,0.6423171159323109,0.6019852400257197,0.6465675978783345,0.7014609731475596,0.6068628818868631,0.6019852400257197,0.5756413219658768,0.5209031141849425,0.5498278745384734,0.5999530417551977,0.5464983093052875,0.4846044965732869,0.5620861768540795,0.6283648600381397,0.5756413219658768
194,lh,,0.4483237401788497,,2.1912973059541745,0.8479130518701194,0.4483237401788497,0.8526348664573336,0.4300261269060704,0.4583249029975428,0.5720145011669928,0.4328512519203943,,0.3952144570602378,0.4505382061915587,0.4563511181451956
194,rh,,0.5111778385651446,,1.8315995911026663,1.147059014314482,0.5111778385651446,0.7719517776261285,0.4080789426793852,0.6879246663984283,0.4080789426793852,0.5857934011591104,0.8301704763568456,0.5405727476368207,0.4372135024129017,
195,lh,,0.6241727868292151,,0.966528535463749,0.6553213843671895,0.6241727868292151,0.6698192005440196,0.5517672121374433,0.6461977082868913,0.6225211348373567,0.6469013216718599,,0.5885727875236012,0.6257567004929931,
195,rh,1.0290043171162404,0.9698709571517352,1.0547707228123189,0.7163128769199119,0.7407107354625699,0.9698709571517352,0.6606666676412865,1.0069909221097295,0.6059521235650049,1.0206398074459804,0.6390782519364793,0.5578329509457685,0.5595913413755697,,
196,lh,0.5585216209796033,0.5688904664050826,0.5599925453992424,0.8272697266627834,1.072323738290672,0.5688904664050826,0.6715836019325256,0.6658394214552164,0.6513297102517372,0.6258212322110677,0.6258488548926353,,,,0.5965117154761455
196,rh,0.5320835502175161,0.5287309919449588,0.5326567391160151,0.7531501068180202,1.1336806929655023,0.5287309919449588,0.5244198315506821,0.5035019359197351,0.9934043328179814,0.5903833718553517,0.8905663778598796,0.9132348574955071,0.5356121883735854,,0.5320835502175161
197,lh,,1.3389052703145845,,0.7025151806542591,0.8282007897279958,1.3389052703145845,0.6920998152563682,0.7479317290676761,0.7974792668175866,1.1281050392383154,0.7974792668175866,,0.7675450012833562,1.151863353283551,
197,rh,0.8406140917278951,0.8497911175975672,0.9344694266909956,0.6862440602967435,1.2416991016612406,0.8497911175975672,0.8245410407753617,0.6073940952617667,0.6039163299491739,0.842115059985949,0.6038344765996606,0.8390404959435774,0.9258592396230554,,0.90098567558516
200,lh,0.4454283658649401,0.4766604970453429,0.4821629262563724,0.8895400086054159,0.6340645268482352,0.4766604970453429,0.7151774819893031,0.4485022608860237,0.4444076719385179,0.4545533727803992,0.4554466275115599,1.082538699798531,0.4647577332385098,,
200,rh,,0.5803138283317264,,0.9136162593195232,0.8760177578634635,0.5803138283317264,0.7955458675300837,0.6878905314093732,0.5615009898458015,0.6053579501673952,0.5810031915710883,0.7471178943900856,0.5863030959009602,,
202,lh,,1.1578706760072677,,0.7385518436971146,1.1672956283519371,1.1578706760072677,0.570032993075423,0.6552341545742697,0.6788128360475487,0.549207256856646,0.6073760928814171,0.6892753422803807,0.7981527948388307,,
202,rh,,0.7822395190368046,,0.8060840252573385,0.6937803258212483,0.7822395190368046,0.8493844874868886,1.0576442062187048,0.6308521788087149,1.0610469880703506,0.6923501184034178,0.7416222489060034,0.7884058383646378,0.8048637320728229,
203,lh,,1.1370264206904113,,0.7101625450049003,0.782857704710537,1.1370264206904113,0.6542512279296511,1.3516514161470428,0.690595160964656,0.6422977285410976,0.8516033061417507,0.7934163755751888,0.8783065012991017,0.986491915169182,
203,rh,,0.516270818653229,0.5196933387288961,1.022753611760424,1.4439135477139389,0.516270818653229,0.4640687126387356,0.4804327384810077,0.527115318219957,0.4159661259496525,0.544644771960207,0.8984548608586334,0.4415037107070569,0.488546737207909,0.4928911316607462
205,lh,,0.4786146920574287,,0.5524738968358568,0.6660297712144794,0.4786146920574287,0.5574580761087065,0.5148268585221027,0.5304527735016035,0.5538950020374928,0.5710678640656535,0.5891271581245552,0.6062628023631029,0.5090355463965921,0.5087890601806314
205,rh,,0.3867603089088066,0.381899505385097,1.0355481481285975,3.7635023888871366,0.3867603089088066,0.63919564203231,0.4531617782801768,0.4655982815779216,0.6564893667854572,0.6096001669013964,,0.4053238617426115,0.4023501539242621,0.3994816758904326
206,lh,,0.7359358471903767,0.6654176725020758,0.4723059017415225,0.5043133162910239,0.7359358471903767,0.536027809027577,0.719407241702892,0.6251477399002758,0.6823963386442924,0.4564351343317367,,0.6702217875715587,0.6626607747899039,0.7359358471903767
206,rh,0.6317614818277911,0.7380175243878652,,0.6248807023969896,0.7309233337886145,0.7380175243878652,0.8670969266554293,0.4530320166836484,0.6190077791317269,0.5674056077235226,0.5531146062893231,,0.515704182723917,0.6424229293199035,
212,lh,0.5240411113279008,0.4881676757468632,,0.5527859151554434,0.99143798143693,0.4881676757468632,0.5070951431793334,0.4998323336931887,0.5094753697254037,0.5461909014724773,0.4890873100081724,0.5567984432106315,0.5584388110518361,0.4881297034838768,
212,rh,,0.4923517153113317,0.5007122321462955,0.7310520134173311,1.031452680586556,0.4923517153113317,0.4897800917807128,0.4357581519636019,0.472824214604832,0.4961045752080003,0.4718173833288412,0.5005518783455629,0.4993795023407589,,
215,lh,,0.7874256620280067,,0.6632328453048324,0.5681786007570568,0.7874256620280067,0.7053031282335003,0.757054990081621,0.4735863438784519,0.4749794829052037,0.6280639883161602,0.5142588572670272,0.6554710825116999,0.6543798072496441,0.5300810933156381
215,rh,,0.4881598621276792,0.4627952393813646,0.8491969455790553,1.9902400002828533,0.4881598621276792,0.4806614699219899,0.4390721533608535,0.5023256910131384,0.5081846171652632,0.5657798895110293,0.6207964036660779,0.4593694974563778,0.4593694974563778,0.4538189155431466
216,lh,0.5366806087062478,0.5062418650344552,0.5365440084216864,0.9596177809346732,0.8960713097550087,0.5062418650344552,0.5326560082701255,0.6235333132813731,0.5359887816622563,0.496114592314289,0.5444101424975945,,0.4739570827866259,0.5006092172257124,0.4279929132410892
216,rh,0.84273294247696,0.6851179213770741,,0.5455067042535986,0.776645624360272,0.6851179213770741,0.5393885956299829,0.601212595591454,0.6199988974524356,0.557131429481537,0.5529904939291379,,0.6875135074816192,,0.6406617009753574
217,lh,0.5378649332520461,0.5356904647444699,0.598562800253103,0.7143867118967597,0.8848888993620965,0.5356904647444699,0.4798373238408692,0.4900109111445743,0.4795290623215754,0.4936592729790311,0.5063932290385966,0.4926812753927879,0.536777698998258,0.5353709826086716,0.5593603352870689
217,rh,,0.5004160361730781,,1.646360119392619,1.8639878684915403,0.5004160361730781,0.7046876578272099,0.4942032697027391,0.6917787594312237,0.5032114049827117,0.6537331137387707,0.5890304139921939,0.4957667021054568,0.5285566024520932,0.5821150448139698
218,lh,,1.0383491541794203,,0.8038282170800186,0.7829110749248513,1.0383491541794203,0.7400584155107413,0.7756337507683237,0.9459081680488158,1.0510687679070334,0.839978718762727,0.7967483716497287,0.9324894433148828,1.0444345308891716,
218,rh,0.8140618865179895,0.6118601601343912,0.8140618865179895,0.7481922779490855,0.5501445676022929,0.6118601601343912,0.4432131223973286,0.508720863940586,0.5879045728749372,0.7968976594607512,0.5283031382911357,0.8806705949268909,0.767590785674335,0.8345141216462537,0.8345141216462537
223,lh,0.4238677953628711,0.3189156527462733,0.4278209308830201,0.8023306353933275,0.7272455012117905,0.3189156527462733,0.5840404163921332,0.5313524974680219,0.5191930541950139,0.4931078412852413,0.6066255856964703,0.5457805510960084,0.4166860819387212,0.420927196364982,
223,rh,0.6216539996450092,0.6502897603186119,0.6256155512945479,0.611984629780955,1.3156946912250045,0.6502897603186119,0.560958051142663,0.5838923149627777,0.6124612043633728,0.6111494174587955,0.6311223832410472,,0.6162240372607567,0.6201855889102954,
224,lh,,0.508821451191501,0.5216424799616937,0.7823733652071916,0.7731146521836905,0.508821451191501,0.520808357141848,0.506608237138747,0.6621028104073052,0.4840974266852826,0.5710088366882743,0.543954784654926,0.5442286182765684,0.5216424799616937,
224,rh,,0.6647893225281748,0.7753742973800901,1.1373131226737014,1.125975338920084,0.6647893225281748,0.6341280307302969,0.5926731536383574,0.5011508402626246,0.6089914856000749,0.7345067283041602,0.5522235838961636,,,
226,lh,0.7844178212221415,0.7945926154944843,0.7668331835313772,0.6144201517034018,0.6133183034155809,0.7945926154944843,0.65023358956216,0.8245506458681258,0.8180546451756064,0.6181301674708108,0.5673337701462888,0.8282480854913112,0.7696556844324505,0.7945111000984113,
226,rh,,1.0629428408524793,1.0883914416361862,0.8260515965871551,1.1850900884746955,1.0629428408524793,0.5779261081068059,1.0910735869571957,0.8248285819140878,0.926774393788554,0.9202196802273594,0.9740237053217272,1.0552076001476742,1.0844424960110892,
227,lh,0.9401447387962056,0.6612446955174909,,0.7364928026127677,0.5847246558754948,0.6612446955174909,0.6039378223525704,0.5438446181594612,0.6177661080023564,0.5998923626919395,0.5750360750777261,0.5538873381640022,0.6419172152622198,0.661490790233645,0.6852722463998576
227,rh,0.4541051980834357,0.4424700874108686,,0.63978722465191,1.1036392033862297,0.4424700874108686,0.4830481623663383,0.4902238668843053,0.4695030958349505,0.4487187453486223,0.5525183388419858,0.5030367473575312,0.4476102710819418,0.4421285216647669,
228,lh,0.5232090114678425,0.4861552725617936,,0.5324079401951818,1.5938254296555283,0.4861552725617936,0.5230210338763293,0.4861552725617936,0.5470119029787789,0.494161503414999,0.5513547033462853,0.5055544339194284,0.5127258430076604,0.4612700546105206,
228,rh,0.8238183574993149,0.7720060759379843,0.8232679573636856,0.7704803419187163,0.9254506222800372,0.7720060759379843,0.7389854645155501,0.6589308338248279,0.596995536307021,0.7268038105458527,0.6750144381922611,0.6634124603811458,0.6440638590416197,0.7662183323589814,
229,lh,,0.4494167870870524,,1.2295353412325245,0.8965036204595297,0.4494167870870524,1.1896091993052096,0.4658449206974365,0.4631252562589579,0.6085628635422988,0.5845842350130668,0.5520463416433348,0.459884296262786,,
229,rh,,0.3858060653307625,0.3949504730226637,0.9339660195890792,0.9407647697311848,0.3858060653307625,0.3911741497267925,0.4742036324794645,0.4795536387653777,0.4612890884565578,0.6005966843652675,0.4779152069349309,0.4114186250394062,0.4040948807145648,0.3914376424299244
230,lh,1.134751489094397,1.004127726239282,,0.5982053614429674,0.6626498523920656,1.004127726239282,0.7008565130837896,0.6073650704879126,1.1418405613534737,0.5750665970634752,0.6105392427851923,,0.9703999543047558,1.0029775997915689,
230,rh,,0.5202377383739936,,0.5226273707247706,0.9492515255870362,0.5202377383739936,0.4455998318691906,0.4980489654632462,0.5141552740783368,0.4835564711667728,0.4860556548355871,,,0.4334705980956287,0.4643001540763501
231,lh,,0.7912507008238177,,0.549264679696115,0.7895355982783526,0.7912507008238177,0.5903781055962973,0.5429728447565311,0.5165206819784494,0.5049582254030892,0.6312960856387503,,0.5704285904002486,0.6771393757559916,0.7109286271859825
231,rh,0.852724788224756,1.0689355796637816,,0.694362468001364,0.6054367285431144,1.0689355796637816,0.8140081520641088,0.7382781474927587,0.6805700037749153,0.9360315015357784,0.6395658812411419,,,0.8357061547759559,0.8599929403155007
233,lh,0.5860488342481345,0.5584974581799879,,0.5698343918890449,0.4813122082202694,0.5584974581799879,0.6281112843663238,0.7912390692868352,0.4602818673183027,0.5552418915508074,0.6629290588551142,,0.4883161997541144,0.5548320108647928,0.4943102553911527
233,rh,0.4289006898517876,0.4620325664217704,,1.5932718409801063,1.5780840878411662,0.4620325664217704,0.6705679920273215,0.4667266799020124,0.4898850220785078,0.4987860216665984,0.7218332413019712,0.5192688261578626,,,
234,lh,,0.6437384006255815,,1.9165268680905263,0.8640750246758082,0.6437384006255815,0.543002460410033,0.5294155321435163,0.5040744496170084,0.6554004874208338,0.4733050604641088,,0.5406274153959519,,
234,rh,,0.8805399680267635,0.9719982143909112,0.91259754366152,1.4010762807392914,0.8805399680267635,0.6188346306799899,0.5662046331420338,0.96369778030574,0.8692463171251622,0.6884931021534929,0.6182158773979051,0.8980116631722013,,
236,lh,0.6466252281728291,0.6466252281728291,,0.7895500373513106,0.6630771480213915,0.6466252281728291,0.6832188031311835,0.7029332807608492,0.7465854428117501,0.6573419009717303,0.6582890342680101,,0.6975580249707191,0.6828579143352311,
236,rh,,0.9931044117200424,,0.6097101646420856,0.6398142223126722,0.9931044117200424,0.7263759977785401,0.6150406876608383,0.7359787042447673,0.8051859307946794,0.6020855953331326,,0.970512239517788,,
237,lh,0.5662261759786175,0.5591951687256208,,0.7812889745658175,0.6353338240825275,0.5591951687256208,0.763227226717138,0.5776942298166101,0.4590298581296647,0.6338097871755746,0.6247498134453415,,0.5312980297743817,0.4953969774316573,
237,rh,,0.5420732890292674,0.7346398649261587,0.8851926045714882,0.7045772253576607,0.5420732890292674,0.7644329501906477,0.6732006244732194,0.7398614836317893,0.6682180130375757,0.7780869497112449,0.6515797035423468,0.5612046683754206,0.676841701638368,0.7472834523862885
240,lh,,0.4959139975757916,0.5029342021129357,0.6057364503408897,0.4887890846149837,0.4959139975757916,0.5829907668710083,0.5165759714699745,0.464774569679936,0.4723559209764649,0.4809527554739822,0.4578278514500664,0.5003784823895481,0.4896332970253702,0.508609948715252
