"","sub","hemi","pif","lft","fta","colfs","mosp","mosa","tos","losa","losp","sf"
"112",115,"rh",2.888888889,2.722222222,2.900793651,0.0367774553596973,0.135568782687187,0.0214845426380634,0.305173397064209,-0.0645111575722694,0.012098147533834,0.00514170946553349
"113",118,"rh",4.083333333,3.766666667,3.698412698,-0.0362232141196728,0.116709299385548,0.00650607235729694,0.339725703001022,-0.0466659553349018,0.0423010140657425,0.10043678432703
"114",123,"rh",2.722222222,2.327777778,2.591269841,0.0159609410911798,0.102047145366669,0.109633103013039,0.295196056365967,-0.117570340633392,-0.0840430110692978,0.0149635672569275
"115",124,"rh",3.611111111,3.055555556,3.76984127,-0.0370974875986576,0.151582285761833,0.0724092423915863,0.31052377820015,0.124784044921398,-0.00152639264706522,-0.00585369486361742
"116",127,"rh",3.388888889,4.4,3.134920635,0.0163262877613306,0.146849855780602,0.118093751370907,0.326454043388367,0.0289668701589108,0.0242089796811342,0.123248070478439
"117",129,"rh",3.777777778,4.188888889,3.126984127,0.0504201762378216,0.129982396960258,0.124277077615261,0.410181969404221,0.145400315523148,0.0893438085913658,-0.0671965554356575
"118",130,"rh",3.277777778,3.094444444,3.78968254,-0.0275004226714373,0.151858672499657,0.075686126947403,0.376493543386459,0.0335015691816807,0.0720095187425613,-0.0536074675619602
"119",134,"rh",4.111111111,3.155555556,2.222222222,0.0387945473194122,0.215087801218033,-0.108273349702358,0.23890720307827,-0.113443404436111,-0.116917699575424,-0.175057545304298
"120",142,"rh",3.472222222,1.688888889,2.928571429,-0.0248416047543287,0.096834123134613,0.134542152285576,0.309231489896774,0.146779164671898,-0.0118447160348296,-0.0132985441014171
"121",143,"rh",4.416666667,3.883333333,3.257936508,-0.0214943438768387,0.0405638813972473,-0.0164146032184362,0.323271334171295,-0.0278060398995876,-0.118423700332642,-0.096330851316452
"122",149,"rh",3.305555556,2.377777778,3.285714286,0.0174005422741175,0.183779999613762,-0.02565773203969,0.20162433385849,0.14443264901638,-0.108380280435085,0.0475299619138241
"123",153,"rh",4.166666667,3.244444444,3.146825397,0.0343109220266342,0.0740884393453598,0.188123375177383,0.289777487516403,0.0503557696938515,-0.0423521474003792,-0.0362795926630497
"124",160,"rh",4.388888889,4.233333333,1.587301587,0.0572939328849316,0.115700110793114,-0.0448709167540073,0.270310252904892,-0.0868117734789848,-0.117982007563114,-0.0218833647668362
"125",171,"rh",3.833333333,3.172222222,2.365079365,0.0379392802715302,0.105750359594822,0.176423817873001,0.367855370044708,-0.0181434340775013,0.0357156954705715,-0.0332605354487896
"126",176,"rh",2,1.616666667,2.76984127,-0.0479355081915855,0.137177139520645,0.0920358523726463,0.377936750650406,0.0978057086467743,0.0922249630093575,0.00885784160345793
"127",178,"rh",2.527777778,4.35,2.523809524,0.0320088677108288,0.243066385388374,0.179026260972023,0.436743468046188,0.106033161282539,0.179048910737038,0.0552109107375145
"128",179,"rh",4.305555556,3.083333333,1.678571429,0.0405820459127426,0.177836820483208,0.238129079341888,0.415905952453613,0.0272992476820946,-0.193266615271568,-0.057643361389637
"129",181,"rh",2.888888889,3.777777778,3.28968254,-0.0110512729734182,0.0986042022705078,0.174326717853546,0.394644200801849,0.0124271977692842,0.110019370913506,-0.00930885877460241
"130",184,"rh",2.694444444,2.133333333,2.611111111,-0.0166265796869993,0.114716485142708,0.0370958186686039,0.232634156942368,0.038104172796011,-0.17279776930809,0.0128222675994039
"131",185,"rh",4.333333333,2.288888889,2.456349206,0.0461439937353134,0.121879652142525,0.0436552762985229,0.425692170858383,0.212217435240746,0.110534638166428,0.0606234297156334
"132",187,"rh",4.277777778,3.283333333,3.301587302,0.001232945243828,0.141140103340149,0.0120235374197364,0.387040555477142,0.104751341044903,-0.0292307250201702,-0.0733787566423416
"133",189,"rh",2.055555556,2.288888889,1.765873016,-0.113809466362,0.0456870682537556,-0.07666926831007,0.311331510543823,0.0317375846207142,0.0220846626907587,0.0667265206575394
"134",190,"rh",4.472222222,3.422222222,2.888888889,0.039092518389225,0.0389348641037941,0.094666451215744,0.228643849492073,0.166450291872025,-0.0562768653035164,-0.181287854909897
"135",191,"rh",3.333333333,3.477777778,2.916666667,0.0105801792815328,0.126176238059998,0.0856651589274406,0.292431145906448,0.273124784231186,-0.0190713666379452,-0.0493503957986832
"136",194,"rh",4.416666667,1.972222222,3.083333333,0.0311857480555773,-0.0357262529432774,0.192071050405502,0.246370077133179,0.0639921575784683,-0.00357396178878844,-0.043830256909132
"137",195,"rh",4,2.083333333,2.869047619,-0.0798302739858627,0.0652862638235092,0.129292532801628,0.309999138116837,0.0233909729868174,-0.0134594822302461,0.0488642379641533
"138",196,"rh",3.527777778,3.227777778,2.630952381,0.0901239812374115,0.171859040856361,0.295382440090179,0.431878924369812,-0.134248495101929,0.0426342114806175,0.083559162914753
"139",197,"rh",3.111111111,3.211111111,3.412698413,-0.0386212170124054,0.17338715493679,0.065639317035675,0.35303670167923,0.103727519512177,0.0499002300202847,-0.0754271894693375
"140",202,"rh",3.25,3.466666667,2.876984127,-0.00266547966748476,0.134933233261108,0.076006606221199,0.260870099067688,0.0458058342337608,-0.0653374120593071,-0.168197900056839
"141",203,"rh",2.722222222,3.261111111,1.69047619,0.0109476754441857,0.0847214460372925,0.135190829634666,0.351754277944565,0.131169840693474,0.0149592151865363,-0.0442722141742706
"142",205,"rh",2.722222222,4.288888889,2.781746032,0.0458738952875137,0.0786900296807289,0.046475812792778,0.284457892179489,0.19580602645874,0.00211238348856568,-0.153711661696434
"143",206,"rh",4.416666667,3.116666667,2.027777778,0.00136821356136352,0.111898951232433,-0.0114701744168997,0.333457559347153,0.0524922348558903,-0.00741795869544148,-0.198425501585007
"144",212,"rh",3.833333333,4.183333333,2.325396825,0.0530876517295837,0.200728610157967,0.209936261177063,0.269209682941437,0.190674513578415,-0.0174929201602936,0.0742894634604454
"145",215,"rh",4.25,1.322222222,2.682539683,-0.0246558990329504,0.0296815447509289,0.103688031435013,0.368233144283295,0.0522474125027657,0.0677416771650314,-0.0514103211462498
"146",216,"rh",3.25,3.05,1.718253968,0.0125591512769461,-0.0410635024309158,0.0495975874364376,0.330992519855499,-0.0411264896392822,-0.00480397744104266,-0.0174921452999115
"147",217,"rh",3.388888889,2.822222222,2.567460317,-0.0798597410321236,0.0686025172472,0.105499595403671,0.370549827814102,0.0531250312924385,-0.0138957956805825,0.0336584821343422
"148",218,"rh",4.5,3.438888889,3.333333333,0.0381163731217384,0.0527197048068047,-0.00219060597009957,0.379172295331955,-0.137067958712578,0.0678829252719879,0.086405448615551
"149",223,"rh",1.916666667,1.866666667,2.043650794,-0.0897048935294151,0.125092908740044,0.0586349442601204,0.278467237949371,-0.114846467971802,-0.148496508598328,-0.0279798358678818
"150",228,"rh",3.388888889,2.805555556,2.972222222,0.062024150043726,0.135724753141403,0.0798455253243446,0.348766654729843,0.114055320620537,0.137245744466782,-0.164137497544289
